#Time       v(a0)      v(cout)    v(sum0)    v(sum1)    v(sum2)    v(sum3)    v(sum4)    v(sum5)    v(sum6)    v(sum7)    v(sum8)    v(sum9)    v(sum10)   v(sum11)   v(sum12)   v(sum13)   v(sum14)   v(sum15)   v(sum16)   v(sum17)   v(sum18)   v(sum19)   v(sum20)   v(sum12)   v(sum22)   v(sum23)   v(sum24)   v(sum25)   v(sum26)   v(sum27)   v(sum28)   v(sum29)   v(sum30)   v(sum31)  
 0.        -620.E-15   10.552E-9  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 750.E-12   1.8        8.8138E-9  0.026087   1.7231     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 1.5E-9     1.8       -1.9312E-9  37.042E-6 -167.48E-6 -0.010867   0.56948    1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 2.25E-9    1.8       -19.806E-9  28.39E-6  -36.597E-6 -182.06E-6  0.0012926  0.0050667  0.76786    1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 3.E-9      1.8       -37.878E-9  31.029E-6 -31.221E-6 -23.671E-6  157.84E-6  447.3E-6   0.0042086 -0.0012108  1.4383     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 3.75E-9    1.8       -58.664E-9  28.197E-6 -23.796E-6  3.5294E-6  24.109E-6  84.811E-6  385.55E-6  20.274E-6  44.43E-6   0.012598   1.4509     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 4.5E-9     1.8       -453.81E-9  43.116E-6 -24.574E-6  18.513E-6 -7.9803E-6  8.3922E-6 -14.39E-6   1.8619E-6 -832.58E-9  785.7E-9  -858.04E-9  8.8992E-6  0.049617   1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 5.25E-9    1.8       -2.2969E-6  77.195E-6 -39.776E-6  39.786E-6 -15.596E-6  11.128E-6 -34.539E-6  1.8907E-6 -729.82E-9  2.8577E-6 -742.91E-9 -2.5452E-6 -4.444E-6   8.1547E-6  0.61169    1.7999     1.8        1.8        1.8        1.8        1.8        1.8        8.1547E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 6.E-9      1.8       -6.7415E-6  183.49E-6 -88.619E-6  112.11E-6 -41.178E-6  20.038E-6 -85.872E-6  2.8125E-6 -830.94E-9 -2.1986E-6 -494.44E-9 -5.3232E-6 -8.5574E-6  25.974E-9  3.8356E-6  81.794E-6  0.066566   1.7995     1.8        1.8        1.8        1.8        25.974E-9  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 6.75E-9    1.8       -16.695E-6  97.725E-6 -136.27E-6  76.232E-6 -91.864E-6  32.38E-6  -57.773E-6  3.9917E-6 -2.1256E-6  2.0064E-6 -1.3947E-6 -11.294E-6 -19.897E-6  1.4456E-6  3.9599E-6 -3.455E-6   4.7786E-6  16.558E-6  0.018648   1.8001     1.8        1.8        1.4456E-6  1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.8001     1.8001     1.8       
 7.5E-9     1.8        35.203E-6 -95.786E-6  126.86E-6 -91.81E-6   96.913E-6 -53.435E-6  66.025E-6 -5.262E-6   4.0502E-6  1.3263E-6  1.9819E-6  19.115E-6  20.363E-6 -2.4736E-6 -4.5032E-6  4.5399E-6 -4.6057E-6 -28.677E-6  648.37E-9  7.7024E-6  0.22433    1.8005    -2.4736E-6  1.8        1.8        1.8        1.8        1.8        1.7999     1.7999     1.7999     1.8        1.8       
 8.25E-9    1.8        37.769E-6 -90.955E-6  48.609E-6 -72.07E-6   78.175E-6 -49.898E-6  67.215E-6 -5.1063E-6  4.0078E-6 -3.4874E-6  1.5855E-6  17.424E-6  11.882E-6 -2.1294E-6 -4.2327E-6  4.3831E-6 -4.0523E-6 -23.075E-6  47.376E-9 -2.37E-6    627.75E-9  7.6032E-6 -2.1294E-6  1.8001     1.8        1.8        1.8        1.8        1.8001     1.8        1.8001     1.8001     1.8       
 9.E-9      1.8        90.351E-6 -61.384E-6  53.539E-6 -41.971E-6  104.82E-6 -103.57E-6  113.E-6   -8.6417E-6  31.069E-9 -4.2778E-6  4.014E-6   22.028E-6  11.825E-6 -5.7222E-6 -10.748E-6  11.036E-6 -9.6923E-6 -47.475E-6  721.72E-9 -2.5422E-6  1.6194E-6 -2.4014E-6 -5.7222E-6 -22.731E-6  0.04006    1.8036     1.8        1.8        1.8        1.8        1.8        1.8        1.7999    
 9.75E-9    1.8       -95.26E-6   58.684E-6 -59.603E-6  46.855E-6 -83.712E-6  100.88E-6 -86.123E-6  7.104E-6  -1.4473E-6  386.52E-9 -2.9536E-6 -13.865E-6 -11.376E-6  4.1386E-6  6.5536E-6 -7.5738E-6  7.9361E-6  43.172E-6 -581.55E-9  1.9117E-6 -1.7397E-6  2.7638E-6  4.1386E-6  18.748E-6 -7.4823E-6  139.91E-6  0.02552    1.801      1.8        1.8        1.8        1.8        1.8001    
 10.5E-9    1.8        101.5E-6  -27.613E-6  31.914E-6 -17.992E-6  91.714E-6 -121.01E-6  99.452E-6 -7.8413E-6  885.42E-9 -1.9406E-6  3.9396E-6  11.1E-6    8.6184E-6 -5.6733E-6 -3.1496E-6  8.7571E-6 -9.9762E-6 -52.868E-6  838.12E-9 -2.0492E-6  1.3788E-6 -2.6304E-6 -5.6733E-6 -19.028E-6 -8.0845E-6  630.42E-9  2.5233E-6  0.0036156  0.10551    1.7995     1.7999     1.7999     1.7998    
 11.25E-9   1.8       -89.658E-6  12.353E-6 -52.124E-6  36.983E-6 -81.509E-6  112.39E-6 -81.503E-6  4.6026E-6  890.49E-9 -3.0667E-6 -2.0359E-6 -7.4078E-6 -6.4655E-6  2.7186E-6 -1.3707E-6 -4.6226E-6  6.8519E-6  46.386E-6 -741.48E-9  803.19E-9 -2.8349E-6  889.61E-9  2.7186E-6  12.227E-6  5.8318E-6 -2.9458E-6 -228.26E-9  14.894E-6 -0.010853   0.026051  -0.044226   1.7794     1.8       
 12.E-9     1.8        1.8047     33.821E-6 -16.38E-6   37.643E-6 -51.006E-6  136.52E-6 -39.803E-6  10.855E-6  4.6577E-6 -1.3684E-6 -5.9293E-6 -11.822E-6 -14.751E-6  8.8293E-6 -1.9288E-6 -3.4308E-6  16.899E-6  80.235E-6 -1.5558E-6  1.3891E-6 -608.53E-9  1.3144E-6  8.8293E-6  25.204E-6  16.653E-6  1.109E-6   11.205E-6  31.404E-6  80.126E-6  133.51E-6  89.293E-6  100.78E-6 -0.10875   
 12.75E-9   1.8        1.7997    -43.176E-6  1.7046E-6 -23.05E-6   43.747E-6 -138.94E-6  24.175E-6 -12.089E-6 -3.6745E-6  9.6403E-6  8.1284E-6  15.334E-6  18.376E-6 -12.103E-6 -694.38E-9  4.7712E-6 -21.448E-6 -72.491E-6  1.9917E-6 -1.596E-6   283.14E-9 -1.0328E-6 -12.103E-6 -29.274E-6 -15.523E-6 -2.8646E-6 -14.711E-6 -34.982E-6 -89.723E-6 -152.6E-6  -118.14E-6 -113.45E-6  0.012779  
 13.5E-9    1.8        1.8001     31.107E-6 -19.245E-6  20.134E-6 -37.349E-6  134.23E-6 -22.951E-6  12.976E-6  2.4534E-6 -9.9249E-6 -9.207E-6  -16.297E-6 -18.326E-6  13.882E-6  1.6534E-6 -5.7579E-6  24.838E-6  74.72E-6  -2.265E-6   1.609E-6  -255.37E-9  770.89E-9  13.882E-6  31.939E-6  15.164E-6  3.4995E-6  16.488E-6  37.703E-6  89.46E-6   140.07E-6  92.302E-6  110.01E-6 -0.0089202 
 14.25E-9   1.8        1.8        26.452E-6 -23.681E-6  21.772E-6 -37.47E-6   139.84E-6 -33.698E-6  13.572E-6  2.7225E-6 -256.86E-9 -9.9088E-6 -16.664E-6 -19.089E-6  14.972E-6  2.4312E-6 -5.3523E-6  24.193E-6  76.077E-6 -2.4681E-6  1.7669E-6 -33.703E-9  740.47E-9  14.972E-6  33.463E-6  16.203E-6  4.265E-6   17.89E-6   39.289E-6  102.37E-6  145.37E-6  102.87E-6  120.43E-6 -0.0076196 
 15.E-9     1.8        1.8        28.152E-6 -17.105E-6  13.547E-6 -36.659E-6  139.72E-6 -24.202E-6  12.68E-6   2.3532E-6 -8.7733E-6 -9.2262E-6 -16.152E-6 -17.848E-6  13.993E-6  1.2979E-6 -4.9864E-6  21.967E-6  73.626E-6 -2.4352E-6  1.4965E-6 -436.14E-9  421.88E-9  13.993E-6  31.962E-6  14.325E-6  3.2601E-6  16.125E-6  37.348E-6  94.78E-6   146.1E-6   108.06E-6  124.9E-6  -0.0065105 
 15.75E-9   1.8        1.8       -28.217E-6  23.52E-6  -18.936E-6  41.588E-6 -144.57E-6  29.356E-6 -14.338E-6 -2.8996E-6  2.936E-6   11.146E-6  17.752E-6  18.96E-6  -16.686E-6 -3.1396E-6  7.1037E-6 -24.297E-6 -76.542E-6  2.7509E-6 -2.0136E-6 -379.78E-9 -728.28E-9 -16.686E-6 -35.412E-6 -17.748E-6 -5.8648E-6 -20.245E-6 -41.256E-6 -101.72E-6 -151.45E-6 -114.46E-6 -131.32E-6  0.0062702 
 16.5E-9    1.8        1.7999     26.681E-6 -21.415E-6  16.608E-6 -38.543E-6  144.46E-6 -31.211E-6  13.969E-6  2.7497E-6 -1.4272E-6 -10.648E-6 -17.218E-6 -18.414E-6  16.072E-6  2.6121E-6 -6.35E-6    23.624E-6  76.097E-6 -2.6844E-6  1.8812E-6  149.56E-9  641.23E-9  16.072E-6  34.724E-6  16.64E-6   5.0723E-6  19.199E-6  40.452E-6  103.51E-6  151.5E-6   115.73E-6  123.64E-6 -0.0060188 
 17.25E-9   1.8        1.8001    -25.102E-6  19.694E-6 -14.549E-6  35.926E-6 -144.45E-6  28.734E-6 -13.638E-6 -2.5129E-6  220.62E-9  10.37E-6   16.812E-6  17.932E-6 -15.636E-6 -2.1422E-6  5.884E-6  -23.13E-6  -75.548E-6  2.6848E-6 -1.7456E-6  59.732E-9 -514.69E-9 -15.636E-6 -34.191E-6 -15.928E-6 -4.507E-6  -18.442E-6 -39.799E-6 -105.38E-6 -142.98E-6 -117.18E-6 -116.32E-6  0.0057962 
 18.E-9     1.8        1.7999     23.503E-6 -17.934E-6  12.556E-6 -33.275E-6  144.53E-6 -30.898E-6  13.39E-6   2.4813E-6  747.61E-9 -10.086E-6 -16.351E-6 -17.47E-6   15.306E-6  1.842E-6  -5.5121E-6  22.74E-6   75.022E-6 -2.6444E-6  1.6729E-6 -187.52E-9  446.59E-9  15.306E-6  33.752E-6  15.396E-6  4.1113E-6  17.846E-6  39.253E-6  107.31E-6  143.47E-6  118.65E-6  117.81E-6 -0.0055646 
 18.75E-9   1.8        1.8001    -21.839E-6  20.822E-6 -15.029E-6  35.342E-6 -144.3E-6   32.972E-6 -13.117E-6 -2.4683E-6 -1.4252E-6  9.889E-6   15.946E-6  17.183E-6 -14.97E-6  -1.6344E-6  5.1492E-6 -22.347E-6 -74.534E-6  2.6497E-6 -1.5757E-6  326.27E-9 -351.43E-9 -14.97E-6  -33.294E-6 -14.762E-6 -3.7695E-6 -17.29E-6  -38.698E-6 -109.11E-6 -143.66E-6 -119.9E-6  -118.99E-6  0.0053583 
 19.5E-9    1.8        1.7999     20.364E-6 -18.899E-6  12.851E-6 -37.157E-6  144.18E-6 -34.906E-6  12.922E-6  2.4398E-6  1.9937E-6 -9.6766E-6 -15.494E-6 -16.831E-6  14.731E-6  1.4733E-6 -4.7617E-6  22.055E-6  74.117E-6 -2.615E-6   1.5347E-6 -398.35E-9  308.27E-9  14.731E-6  32.93E-6   14.205E-6  3.5451E-6  16.868E-6  38.244E-6  102.4E-6   143.95E-6  121.27E-6  120.25E-6 -0.005145  
 20.25E-9   7.8508E-9  1.7999     62.339E-6 -46.63E-6   30.427E-6 -69.085E-6  105.68E-6 -75.096E-6  16.426E-6  15.114E-6 -3.6201E-6 -9.1209E-6 -163.3E-9  -13.511E-6  13.012E-6  10.091E-6  3.0438E-6  15.501E-6  48.686E-6 -922.36E-9  3.7958E-6  3.4446E-6  4.8853E-6  13.012E-6  30.347E-6  18.009E-6  10.031E-6  19.913E-6  39.449E-6  122.62E-6  117.63E-6  118.32E-6  120.54E-6  49.35E-6  
 21.E-9     6.5546E-9  1.7998    -0.003142  -0.0013254 -11.339E-6 -12.208E-6  89.606E-6 -41.162E-6  15.324E-6  4.0931E-6 -11.781E-6 -13.764E-6 -17.005E-6 -20.207E-6  18.878E-6  2.9684E-6 -3.1114E-6  13.167E-6  60.554E-6 -5.6507E-6  485.46E-9 -1.208E-6  -3.716E-6   18.878E-6  39.306E-6  4.6327E-6  2.7177E-6  17.834E-6  43.823E-6  143.32E-6  105.8E-6   138.59E-6  130.61E-6  137.19E-6 
 21.75E-9  -10.653E-9  1.8001     1.811      1.7861     1.0608     13.679E-6 -76.282E-6  19.245E-6 -14.137E-6 -123.2E-9   9.3924E-6  14.496E-6  18.056E-6  22.165E-6 -14.89E-6  -3.3597E-6  4.6639E-6 -10.756E-6 -55.234E-6  6.0864E-6 -80.485E-9  1.6381E-6  4.6768E-6 -14.89E-6  -37.256E-6 -6.1775E-6 -3.1421E-6 -14.442E-6 -38.098E-6 -151.46E-6 -113.24E-6 -146.36E-6 -108.61E-6 -139.61E-6 
 22.5E-9   -10.005E-9  1.8        1.8        1.8        1.8001     1.8069    -180.58E-6  28.469E-6 -13.174E-6 -4.1686E-6  14.013E-6  13.204E-6  18.095E-6  26.009E-6 -15.064E-6 -3.0838E-6  4.9295E-6 -5.326E-6  -52.607E-6  5.589E-6   59.108E-9  1.738E-6   4.791E-6  -15.064E-6 -28.767E-6 -1.2216E-6 -2.0647E-6 -9.6975E-6 -38.466E-6 -139.71E-6 -128.36E-6 -136.56E-6 -114.18E-6 -130.06E-6 
 23.25E-9  -10.17E-9   1.8        1.8        1.8        1.7999     1.8        1.8052     0.01662   -14.664E-6 -1.3193E-6 -3.2924E-6  9.5699E-6  21.989E-6  30.298E-6 -13.595E-6 -3.0684E-6  3.6744E-6 -11.944E-6 -60.958E-6  7.5877E-6  483.88E-9  2.2633E-6  7.3323E-6 -13.595E-6 -30.829E-6 -6.1023E-6 -2.8033E-6 -10.899E-6 -24.61E-6  -153.81E-6 -88.663E-6 -151.91E-6 -124.99E-6 -154.1E-6  
 24.E-9     5.712E-9   1.7999     1.8001     1.7999     1.8001     1.7999     1.8001     1.8008     1.5346     99.302E-6  10.401E-6 -11.E-6    -12.12E-6  -18.939E-6  8.5121E-6  4.9108E-6 -6.1062E-6  10.172E-6  50.028E-6 -8.1737E-6 -389.44E-9 -2.2438E-6 -8.5707E-6  8.5121E-6  22.91E-6   3.7463E-6  5.2698E-6  6.691E-6   35.633E-6  139.45E-6  110.1E-6   132.93E-6  128.05E-6  153.96E-6 
 24.75E-9  -10.155E-9  1.8001     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.748     -0.0063083 -9.6337E-6 -8.9826E-6 -2.9665E-6  13.427E-6  13.521E-6 -14.161E-6 -9.6979E-6 -70.446E-6  10.483E-6  1.0818E-6  3.2672E-6  10.485E-6  13.427E-6 -27.361E-6 -6.7355E-6 -3.4761E-6 -7.6286E-6 -33.581E-6 -157.82E-6 -62.213E-6 -160.16E-6 -158.85E-6 -189.03E-6 
 25.5E-9   -12.4E-9    1.8001     1.8        1.8001     1.7999     1.8        1.7999     1.8        1.8        1.8        1.7887     0.78049    51.892E-6  3.0313E-6 -4.6046E-6 -781.75E-9  904.98E-9 -10.305E-6 -74.141E-6  12.847E-6  1.5452E-6  4.3006E-6  8.6231E-6 -4.6046E-6 -25.83E-6  -4.763E-6  -3.4692E-6 -6.8756E-6 -38.988E-6 -163.86E-6 -110.71E-6 -166.91E-6 -179.75E-6 -158.41E-6 
 26.25E-9  -10.26E-9   1.8        1.7999     1.8        1.7999     1.8        1.7999     1.8        1.8        1.8        1.8        1.7999     1.8013    -0.0039763  9.5248E-6  10.809E-6 -12.446E-6 -10.462E-6 -68.613E-6  13.085E-6  1.6631E-6  4.0035E-6  6.8851E-6  9.5248E-6 -29.519E-6 -2.8178E-6 -2.2374E-6 -9.7779E-6 -47.996E-6 -161.64E-6 -104.33E-6 -163.49E-6 -169.89E-6 -162.63E-6 
 27.E-9     5.8485E-9  1.8        1.8001     1.7999     1.8001     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        0.80025    22.903E-6 -3.4402E-6  8.8425E-6  48.098E-6 -15.301E-6 -1.9841E-6 -480.79E-9 -9.2207E-6  0.80025    18.808E-6  5.6447E-6  7.2716E-6  5.6887E-6  34.991E-6  146.09E-6  109.33E-6  122.91E-6  152.39E-6  159.17E-6 
 27.75E-9   7.2503E-9  1.8        1.8001     1.7999     1.8001     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.506     -609.06E-6  18.434E-6  22.259E-6 -21.295E-6 -3.6458E-6  751.65E-9 -9.7329E-6  1.8        27.361E-6  7.3417E-6  5.4264E-6  8.7802E-6  29.974E-6  181.99E-6  102.96E-6  132.6E-6   140.42E-6  159.55E-6 
 28.5E-9    7.4128E-9  1.7999     1.8001     1.7999     1.8001     1.7999     1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7998     1.7866     0.040113   24.239E-6 -17.104E-6 -4.1133E-6  2.6674E-6  1.2433E-6  1.8        18.005E-6  4.6982E-6  690.37E-9  10.236E-6  30.574E-6  127.28E-6  158.E-6    121.28E-6  109.21E-6  143.07E-6 
 29.25E-9  -10.937E-9  1.8        1.8        1.8        1.8        1.8001     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8002     1.9256     123.27E-6  5.3909E-6 -1.6034E-6  4.8996E-6  1.8       -27.501E-6 -7.3111E-6 -2.7647E-6 -5.1902E-6 -39.113E-6 -159.23E-6 -141.2E-6  -151.83E-6 -163.63E-6 -152.87E-6 
 30.E-9     7.9693E-9  1.8        1.7999     1.8001     1.8001     1.7999     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8006    -0.0042838 -3.7175E-6  2.2995E-6  1.8       -4.9243E-6 -13.954E-6 -14.395E-6 -16.836E-6 -1.8179E-6  105.12E-6  100.45E-6  105.79E-6  106.74E-6  106.28E-6 
 30.75E-9  -12.943E-9  1.8        1.8        1.8        1.7999     1.8001     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7943     0.54632    48.281E-6  1.8       -24.998E-6 -9.5772E-6 -4.3874E-6 -5.6367E-6 -31.98E-6  -124.38E-6 -150.45E-6 -115.82E-6 -128.37E-6 -106.81E-6 
 31.5E-9    8.0122E-9  1.8        1.8        1.7999     1.8        1.7999     1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7993     1.6994     1.8        26.996E-6  3.4918E-6  3.9914E-6  6.7802E-6  33.706E-6  133.23E-6  143.21E-6  136.27E-6  148.52E-6  95.912E-6 
 32.25E-9  -11.624E-9  1.8001     1.8        1.8        1.7999     1.8001     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        0.43792   -9.532E-6  -4.5299E-6 -9.9954E-6 -19.912E-6 -101.68E-6 -140.19E-6 -116.95E-6 -107.25E-6 -125.04E-6 
 33.E-9     6.7657E-9  1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.4847     45.311E-6 -7.5709E-6  4.9807E-6  113.77E-6  102.29E-6  60.828E-6  90.836E-6  112.01E-6 
 33.75E-9  -11.153E-9  1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.7999     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.6951    -651.05E-6 -5.2556E-6 -79.186E-6 -103.55E-6 -89.566E-6 -90.776E-6 -78.598E-6 
 34.5E-9    6.0436E-9  1.8        1.8        1.7999     1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.7993     1.3492     195.89E-6  81.923E-6  59.162E-6  72.083E-6  106.22E-6 
 35.25E-9   8.5702E-9  1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7998     1.8111    -0.0096102  66.916E-6  71.08E-6   70.566E-6 
 36.E-9    -11.741E-9  1.8001     1.8        1.8001     1.7999     1.8001     1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8237     70.046E-6 -48.274E-6 
 36.75E-9   9.0517E-9  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8001     1.8        1.8219    -18.446E-6 
 37.5E-9    8.5577E-9  0.010073   1.8001     1.7999     1.8001     1.7999     1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8001     1.8        0.66037   
 38.25E-9   9.9116E-9  0.0050332  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8064    
 39.E-9    -10.206E-9 -0.0034652  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.7971    
 39.75E-9  -10.159E-9 -0.0029428  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.7979    
 40.5E-9    1.8       -629.92E-6  1.7996     1.8        1.8        1.8001     1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.7999     1.8        1.8        1.7998    
 41.25E-9   1.8        147.35E-6 -116.54E-6  107.74E-6 -0.0031948  1.7995     1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.7999     1.8        1.8001     1.7999     1.8001     1.8001    
 42.E-9     1.8        126.4E-6  -75.511E-6  110.36E-6 -126.57E-6  82.868E-6  0.0026251  1.7996     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8001     1.8        1.8001     1.7999    
 42.75E-9   1.8       -134.38E-6  106.3E-6  -96.278E-6  105.83E-6 -112.8E-6   132.43E-6  242.76E-6  646.78E-6  1.801      1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.7999     1.8001     1.8        1.8001     1.7999    
 43.5E-9    1.8        69.185E-6 -102.12E-6  56.352E-6 -54.696E-6  127.84E-6  5.5531E-6  98.52E-6   6.0709E-6  26.889E-6  0.17807    1.8028     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.7999     1.8        1.7999     1.8       
 44.25E-9   1.8       -127.57E-6  131.87E-6 -93.769E-6  111.38E-6 -106.36E-6  120.92E-6 -140.91E-6  1.8154E-6 -9.133E-6   47.88E-6  -19.713E-6  38.988E-6  1.6831     1.8        1.8        1.7999     1.8001     1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.8        1.8        1.7999     1.8001     1.8001     1.8001     1.8001    
 45.E-9     1.8        99.177E-6 -74.708E-6  108.5E-6  -47.746E-6  110.63E-6 -112.49E-6  93.725E-6  27.177E-6  8.2554E-6 -7.2932E-6  8.7615E-6  21.119E-6  40.956E-6  485.56E-6  1.4903     1.8        1.8001     1.8001     1.8        1.8        1.8        1.8001     485.56E-6  1.8        1.8        1.8        1.8        1.8        1.8001     1.7999     1.7998     1.7999     1.8001    
 45.75E-9   1.8        46.563E-6 -50.226E-6  105.94E-6 -38.974E-6  108.69E-6 -110.88E-6  39.14E-6   41.968E-6  7.564E-6   11.586E-6  28.16E-6   33.106E-6  61.924E-6 -23.55E-6  -5.1721E-6  926.96E-6  1.3454     1.8001     1.8        1.8        1.8        1.7999    -23.55E-6   1.8001     1.8        1.8        1.8        1.8        1.7999     1.7998     1.7998     1.7998     1.7999    
 46.5E-9    1.8       -64.149E-6  57.809E-6 -74.47E-6   40.541E-6 -89.19E-6   64.348E-6 -59.113E-6  2.2983E-6  45.17E-6  -7.4839E-6  15.765E-6  3.4262E-6 -33.435E-6 -11.747E-6  427.25E-9 -4.8728E-6  27.441E-6 -13.755E-6  0.81101    1.8        1.8        1.8       -11.747E-6  1.8        1.8        1.8        1.8        1.8        1.7999     1.7999     1.8001     1.7999     1.8001    
 47.25E-9   1.8        62.788E-6 -76.137E-6  93.23E-6  -97.334E-6  93.419E-6 -54.376E-6  91.929E-6  26.217E-6 -5.4843E-6 -10.274E-6 -9.1264E-6  557.67E-9  28.828E-6 -9.8459E-6  15.198E-6  15.479E-6 -8.5712E-6 -82.857E-6  22.336E-6  630.71E-6  0.96126    1.7999    -9.8459E-6  1.7999     1.8        1.8        1.8001     1.8        1.7998     1.8002     1.7998     1.8001     1.7999    
