#Time       v(a0)      v(cout)    v(sum0)    v(sum1)    v(sum2)    v(sum3)    v(sum4)    v(sum5)    v(sum6)    v(sum7)    v(sum8)    v(sum9)    v(sum10)   v(sum11)   v(sum12)   v(sum13)   v(sum14)   v(sum15)   v(sum16)   v(sum17)   v(sum18)   v(sum19)   v(sum20)   v(sum12)   v(sum22)   v(sum23)   v(sum24)   v(sum25)   v(sum26)   v(sum27)   v(sum28)   v(sum29)   v(sum30)   v(sum31)  
 12.6E-9   -39.196E-9  1.7955     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        14.692E-6  45.072E-6 -78.61E-6   25.673E-6 -19.173E-6  1.8        7.1346E-6 -8.8725E-6 -9.4481E-6  15.151E-6  139.63E-6  48.171E-6  14.588E-6 -50.053E-6  34.326E-6 -314.25E-9 
 12.7E-9   -1.8E-9     1.4652     1.7999     1.8        1.8        1.7999     1.8        1.8        1.7999     1.7999     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8       -10.452E-6  200.55E-6  66.749E-6  126.72E-6  49.991E-6  1.8        134.57E-6  170.39E-6 -7.5917E-6  138.34E-6 -0.0024519 -128.11E-6  141.11E-6  105.51E-6  143.91E-6  1.665E-6  
 12.8E-9   -38.329E-9  0.74994    1.8        1.8        1.8        1.8001     1.8001     1.8        1.8001     1.8001     1.7998     1.7999     1.8        1.8        1.8        1.8        1.8001     1.8        23.499E-6 -0.0053209  221.51E-6 -0.0052959  188.04E-6  1.8       -0.0013776 -785.52E-6  13.986E-6 -0.0038389  0.13472   -0.0015556 -0.0042716  169.25E-6 -0.008327  -1.2461E-6 
 12.9E-9   -2.858E-9   0.18937    1.8        1.7999     1.8        1.8        1.7999     1.8        1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8       -41.85E-6   0.66624   -0.0044004  0.135     -0.0024429  1.8        0.031787   61.378E-6  150.53E-6  0.13302    0.71034    0.83631    0.11482   -0.0033047  0.26766    17.65E-6  
 13.E-9    -44.521E-9  0.023263   1.7999     1.8001     1.7999     1.7999     1.8001     1.8        1.7999     1.8001     1.7999     1.7999     1.8        1.8        1.8        1.8        1.7999     1.7999    -99.625E-6  1.7867     0.31328    0.54155    0.0030256  1.8        0.4661     0.47719   -0.0019452  0.62615    1.3812     1.7524     0.48319    0.027996   0.99717    75.806E-6 
 13.1E-9   -40.633E-9  0.0025819  1.8001     1.8001     1.7999     1.8001     1.8        1.8        1.8001     1.8        1.8002     1.8        1.8        1.8        1.8        1.8        1.8001     1.8002    -246.53E-6  1.7999     1.7851     0.95291    0.73013    1.8        1.0541     1.2476     0.009648   1.1391     1.691      1.7993     0.86499    1.2292     1.5363     121.67E-6 
 13.2E-9    12.141E-9  301.05E-6  1.7999     1.7999     1.8001     1.7999     1.7999     1.8        1.7999     1.8        1.7998     1.7999     1.7999     1.8001     1.8        1.8        1.7999     1.7999    -294.79E-6  1.7998     1.8001     1.3046     1.5303     1.8        1.4833     1.6567     0.68577    1.504      1.7758     1.8        1.2071     1.7749     1.7374    -0.0025332 
 13.3E-9   -30.383E-9  78.531E-6  1.8001     1.7999     1.7999     1.8001     1.8        1.8001     1.8001     1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8001     1.8001    -588.78E-6  1.8001     1.8001     1.5439     1.763      1.8        1.6915     1.7714     1.4033     1.6867     1.7948     1.8        1.4642     1.7995     1.7863     0.016244  
 13.4E-9   -28.749E-9  27.915E-6  1.8        1.8001     1.8        1.7999     1.8        1.8        1.7999     1.8        1.8001     1.8        1.8        1.8001     1.8        1.8        1.8001     1.7999    -856.92E-6  1.8002     1.7999     1.6782     1.7963     1.8        1.7663     1.7948     1.7118     1.7599     1.799      1.8        1.6249     1.7999     1.7972     0.3847    
 13.5E-9   -27.753E-9  33.016E-6  1.8001     1.8        1.8        1.8        1.7999     1.8        1.8        1.7999     1.8        1.7999     1.8        1.8        1.8        1.8        1.7999     1.8       -0.0013026  1.8001     1.8001     1.7445     1.7996     1.8        1.7898     1.799      1.7845     1.7862     1.7997     1.7999     1.7132     1.8        1.7994     0.84617   
 13.6E-9    21.214E-9 -36.699E-6  1.7999     1.8        1.8        1.8001     1.8002     1.8        1.8001     1.8        1.8        1.8        1.8001     1.8001     1.8        1.8        1.8        1.8       -0.0022437  1.8        1.8001     1.7759     1.7999     1.8        1.7973     1.7999     1.7986     1.7956     1.7999     1.8001     1.7588     1.8        1.7999     1.2428    
 13.7E-9   -26.241E-9 -3.7877E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.8001     1.8        1.8        1.8001     1.8001    -0.001907   1.7999     1.7999     1.7899     1.8        1.8        1.7993     1.7999     1.8        1.7987     1.8        1.8        1.7811     1.8        1.8        1.5225    
 13.8E-9    22.098E-9 -29.523E-6  1.7999     1.7999     1.8        1.8        1.7999     1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.7999     0.069819   1.8        1.8        1.7957     1.8        1.8        1.7997     1.8        1.7999     1.7996     1.8        1.7999     1.7913     1.8        1.8        1.6777    
 13.9E-9   -26.695E-9  21.399E-6  1.8001     1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     0.52803    1.8001     1.7999     1.7982     1.8        1.8        1.7999     1.8        1.8        1.7999     1.8        1.8        1.796      1.8        1.8        1.7498    
 14.E-9     21.997E-9 -21.629E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.3148     1.8        1.8001     1.7992     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.7981     1.8        1.8        1.7813    
 14.1E-9   -25.389E-9  26.314E-6  1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.7585     1.7999     1.7999     1.7997     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7992     1.8        1.8        1.7929    
 14.2E-9    23.478E-9 -27.293E-6  1.7999     1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.802      1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7996     1.8        1.8        1.7973    
 14.3E-9   -25.2E-9    22.378E-6  1.8001     1.8        1.8        1.8001     1.8001     1.8        1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8003     1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7998     1.8        1.8        1.7989    
 14.4E-9    23.715E-9 -22.566E-6  1.8        1.8        1.8        1.7999     1.7999     1.8        1.7999     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.7998     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7995    
 14.5E-9   -25.19E-9   25.521E-6  1.8        1.8001     1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.7999     1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7998    
 14.6E-9    23.891E-9 -22.104E-6  1.7999     1.7999     1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999    
 14.7E-9   -25.204E-9  22.298E-6  1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.7999     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 14.8E-9    24.096E-9 -25.266E-6  1.8        1.8        1.8        1.7999     1.7999     1.8        1.7999     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.7999     1.8001     1.8002     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 14.9E-9   -25.2E-9    21.89E-6   1.8        1.8        1.8        1.8001     1.8001     1.8        1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8       
 15.E-9     24.267E-9 -21.989E-6  1.7999     1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.7999     1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8       
 15.1E-9    1.8        25.087E-6  1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8       
 15.2E-9    1.8       -21.553E-6  1.7999     1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8       
 15.3E-9    1.8       -28.336E-6  1.8003     1.8        1.8        1.7999     1.7999     1.8        1.7999     1.8001     1.8        1.7999     1.8        1.8        1.8        1.8        1.7999     1.7999     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8       
 15.4E-9    1.8       -18.721E-6  1.7867     1.7999     1.8001     1.8        1.8        1.8        1.8        1.7999     1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.7999     1.8001     1.8        1.8        1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8       
 15.5E-9    1.8       -8.3454E-6  0.042199   1.7996     1.7999     1.8        1.8        1.7999     1.7999     1.7999     1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8002     1.7999     1.7999     1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7998     1.8        1.8001     1.8        1.8       
 15.6E-9    1.8       -3.1665E-6  31.646E-6  1.8106     1.7999     1.8002     1.8002     1.8        1.8001     1.8001     1.8001     1.8        1.8        1.8001     1.8        1.8        1.8002     1.8001     1.8        1.8001     1.8002     1.8        1.8001     1.8        1.8        1.7999     1.8001     1.8        1.8001     1.8001     1.8        1.7999     1.8        1.8       
 15.7E-9    1.8       -1.6684E-6  94.228E-6  0.92827    1.8        1.7999     1.8        1.8        1.7999     1.7999     1.7999     1.8001     1.8        1.8        1.8        1.8        1.7999     1.7999     1.8001     1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8       
 15.8E-9    1.8        9.839E-6  -65.623E-6  0.010435   1.8        1.8001     1.7999     1.8001     1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8       
 15.9E-9    1.8       -8.6415E-6 -104.39E-6  0.0023611  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8001     1.8        1.8       
 16.E-9     1.8       -129.22E-9 -126.94E-6  579.43E-6  1.7997     1.8001     1.8001     1.8        1.8001     1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.8001     1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8       
 16.1E-9    1.8       -8.0377E-6  142.52E-6 -62.079E-6  1.8014     1.7999     1.8001     1.8        1.7999     1.8001     1.7999     1.8001     1.8        1.8        1.8001     1.8001     1.8001     1.8001     1.8        1.7999     1.8001     1.8        1.8001     1.8001     1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 16.2E-9    1.8        9.8427E-6 -87.519E-6 -52.822E-6  1.8214     1.8001     1.8        1.8        1.8001     1.7999     1.8001     1.7999     1.8        1.8        1.8        1.8        1.7999     1.7999     1.7999     1.8001     1.7999     1.8        1.7999     1.8        1.8        1.8001     1.7999     1.8        1.8        1.7999     1.8        1.8        1.8        1.8       
 16.3E-9    1.8       -9.1482E-6 -34.797E-6  106.06E-6  0.51193    1.7999     1.8        1.8        1.7999     1.8001     1.7999     1.8001     1.8        1.8        1.8        1.8        1.8001     1.8001     1.8        1.7999     1.8001     1.8        1.8001     1.8        1.8        1.8        1.8001     1.8        1.8        1.8001     1.8        1.8001     1.8        1.8       
 16.4E-9    1.8       -693.39E-9  128.6E-6   133.66E-6  440.11E-6  1.8        1.8001     1.8        1.8001     1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8001     1.8        1.8001     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7999     1.8001     1.8        1.8001     1.8        1.8       
 16.5E-9    1.8        17.968E-6 -9.4689E-6 -29.622E-6  163.61E-6  1.8161     1.8        1.8        1.8001     1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8001     1.7998     1.8        1.7999     1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8001     1.8        1.8        1.8       
 16.6E-9    1.8        15.238E-6 -45.837E-6 -66.934E-6  109.59E-6  0.044252   1.8        1.8        1.8        1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8001     1.7999     1.8001     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8       
 16.7E-9    1.8        23.141E-6  56.94E-6   118.61E-6 -129.6E-6  -715.13E-6  1.8001     1.8        1.8        1.8        1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8       
 16.8E-9    1.8       -11.129E-6 -45.003E-6 -107.45E-6  128.62E-6  130.18E-6  1.8007     1.8        1.7999     1.7999     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.7999     1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7999     1.8        1.7999     1.8        1.8       
 16.9E-9    1.8        479.63E-9 -72.17E-6  -94.495E-6  17.37E-6   133.42E-6  1.8047     1.7999     1.7999     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8001     1.8        1.7999     1.8        1.8       
 17.E-9     1.8        32.582E-6  89.481E-6  97.407E-6 -122.24E-6 -77.287E-6  1.7606     1.7999     1.8        1.8009     1.7998     1.8        1.8        1.8        1.7999     1.8        1.8001     1.8001     1.7999     1.8001     1.8001     1.8        1.8        1.7999     1.7999     1.8001     1.8        1.8        1.8        1.7999     1.8        1.7999     1.8        1.8       
 17.1E-9    1.8        39.663E-6 -112.39E-6 -56.099E-6  55.715E-6  126.E-6    0.069081   1.8002     1.8283     1.7423     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.7998     1.8        1.8        1.8001     1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8001     1.8001     1.8       
 17.2E-9    1.8        4.9394E-6 -106.86E-6 -68.843E-6  85.755E-6  115.8E-6   190.28E-6  1.7893     0.19931   -0.001936   1.8001     1.8001     1.8        1.8001     1.8        1.8        1.8        1.8001     1.8        1.7999     1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.7999     1.8       
 17.3E-9    1.8        14.816E-6  35.788E-6  55.878E-6 -58.924E-6 -73.756E-6  105.86E-6  1.122     -0.0036756  391.52E-6  1.7999     1.7999     1.8        1.8        1.8        1.8        1.7999     1.7999     1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7999     1.8        1.7999     1.8001     1.8       
 17.4E-9    1.8       -42.546E-6  58.095E-6  61.329E-6 -49.878E-6 -68.833E-6  15.09E-6   0.30534   -875.73E-6  160.7E-6   1.8        1.8        1.8        1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8        1.7999     1.8        1.8001     1.8001     1.8        1.7999     1.8        1.8        1.8001     1.8001     1.8        1.8001     1.8        1.8       
 17.5E-9    1.8        847.09E-9  40.13E-6   79.565E-6 -42.535E-6 -62.921E-6 -57.203E-6  0.021806  -308.27E-6  31.201E-6  1.7999     1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.7999     1.8        1.8       
 17.6E-9    1.8        35.058E-6 -88.497E-6 -81.325E-6  63.987E-6  84.49E-6   136.09E-6 -0.0026633  293.71E-6  18.833E-6  1.8001     1.7999     1.8        1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8       
 17.7E-9    1.8       -3.2059E-6  66.934E-6  68.557E-6 -59.092E-6 -73.42E-6  -116.39E-6  351.8E-6  -250.77E-6 -38.39E-6   1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8       
 17.8E-9    1.8       -5.9519E-6  76.317E-6  71.677E-6 -82.436E-6 -82.712E-6 -85.281E-6  14.141E-6 -166.39E-6 -92.032E-6  1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.7999     1.8001     1.8001     1.8001     1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8001     1.7999     1.8        1.7999     1.8        1.8       
 17.9E-9    1.8        14.28E-6   64.964E-6  64.078E-6 -70.596E-6 -51.245E-6 -111.92E-6 -17.893E-6 -110.29E-6 -42.666E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.7999     1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8       
 18.E-9     1.8       -10.871E-6 -70.401E-6 -112.11E-6  87.32E-6   107.31E-6  148.38E-6  41.176E-6  155.39E-6  114.04E-6  1.8        1.8001     1.8001     1.8001     1.8        1.8001     1.8        1.8001     1.8        1.7999     1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8       
 18.1E-9    1.8       -253.07E-9  55.345E-6  84.864E-6 -22.756E-6 -33.763E-6 -145.73E-6 -30.529E-6 -67.167E-6 -124.81E-6  1.8007     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 18.2E-9    1.8        17.157E-6  69.545E-6  84.844E-6 -61.779E-6 -63.383E-6 -97.907E-6 -34.901E-6 -46.401E-6 -73.618E-6  1.804      1.8        1.8        1.8        1.8        1.8        1.7998     1.7999     1.8        1.8001     1.8        1.8        1.8        1.8        1.8        1.8001     1.7999     1.8        1.8        1.7999     1.8        1.7999     1.8        1.8       
 18.3E-9    1.8       -14.71E-6  -84.788E-6 -85.704E-6  104.07E-6  100.85E-6  100.75E-6  37.332E-6  125.22E-6  135.97E-6  1.7977     1.8001     1.7999     1.7998     1.7999     1.7998     1.8003     1.7998     1.7999     1.7999     1.7999     1.8        1.8001     1.7999     1.8        1.7999     1.8        1.8        1.8        1.8001     1.8        1.8001     1.8        1.8       
 18.4E-9    1.8        30.205E-6  109.86E-6  107.8E-6  -123.73E-6 -143.96E-6 -100.65E-6 -65.742E-6 -100.46E-6 -97.645E-6  0.17949    1.7999     1.8002     1.8002     1.8        1.8035     1.8226     1.7995     1.8        1.8002     1.7999     1.8        1.8        1.8        1.7999     1.8        1.8001     1.8001     1.8        1.8        1.8        1.8001     1.7999     1.8       
 18.5E-9    1.8        69.918E-6 -15.272E-6  79.995E-6 -78.345E-6 -67.213E-6 -79.76E-6  -8.0694E-6 -86.993E-6 -126.65E-6  507.24E-6  1.7995     1.8087     1.8075     1.7984     1.6163     0.17843    1.8201     1.8001     1.8002     1.8002     1.8        1.7999     1.7984     1.7999     1.7999     1.8001     1.8        1.8        1.8001     1.8        1.7999     1.7999     1.7999    
 18.6E-9    1.8       -13.409E-6 -32.586E-6 -29.52E-6   34.883E-6  31.554E-6  36.978E-6  24.788E-6  38.853E-6  66.19E-6   108.75E-6  1.8207     1.3718     1.2477     1.2821     0.82874    108.98E-6  0.66688    1.8001     1.8001     1.8001     1.8        1.7999     1.2821     1.8        1.8        1.8001     1.8        1.8        1.8001     1.8        1.7999     1.8001     1.8       
 18.7E-9    1.8        7.1385E-6  29.262E-6  51.887E-6 -73.314E-6 -30.688E-6 -63.742E-6 -12.347E-6 -77.146E-6 -94.491E-6 -76.191E-6  0.70056    0.70252    0.44987    0.60562    0.17409    46.145E-6  0.0027304  1.7999     1.7999     1.8        1.8        1.8        0.60562    1.8        1.8        1.7999     1.8        1.8        1.8        1.8        1.8001     1.8        1.8       
 18.8E-9    1.8       -10.162E-6  35.298E-6  55.008E-6 -52.648E-6 -43.65E-6  -58.761E-6  7.5327E-6 -55.9E-6   -83.484E-6 -115.25E-6 -0.014784   0.18315    0.053304   0.136      0.014401  -39.995E-6  405.22E-6  1.8        1.8001     1.8        1.8        1.8        0.136      1.8        1.8        1.8001     1.8        1.8        1.7999     1.8        1.7999     1.8001     1.8       
 18.9E-9    1.8        11.024E-6  68.612E-6  80.864E-6 -87.745E-6 -82.221E-6 -42.811E-6 -18.467E-6 -89.329E-6 -104.93E-6 -132.11E-6 -797.58E-6  0.026377   0.0036673  0.018047   962.12E-6 -60.88E-6   102.29E-6  1.8        1.7999     1.7999     1.8        1.8001     0.018047   1.8        1.8        1.8        1.8        1.8001     1.8        1.8        1.8        1.8        1.8       
 19.E-9     1.8       -7.9554E-6 -75.964E-6 -82.404E-6  92.614E-6  86.352E-6  68.449E-6  41.666E-6  97.954E-6  150.76E-6  183.77E-6  415.44E-6  646.61E-6 -333.72E-6  249.91E-6 -78.542E-6  103.91E-6 -58.406E-6  1.7999     1.7999     1.8002     1.8        1.8        249.91E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8       
 19.1E-9    1.8       -35.837E-6  66.542E-6  71.276E-6 -82.157E-6 -70.406E-6 -60.392E-6 -7.1625E-6 -31.967E-6 -121.94E-6 -166.31E-6 -254.66E-6  11.579E-6  42.534E-6  1.118E-6   38.191E-6 -102.17E-6  34.817E-6  1.8        1.8        1.7999     1.8        1.8        1.118E-6   1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 19.2E-9    1.8       -438.86E-9 -54.947E-6 -62.562E-6  74.002E-6  60.439E-6  58.015E-6  3.4012E-6  38.62E-6   105.71E-6  173.45E-6  157.5E-6   32.61E-6  -15.418E-6  17.936E-6  3.1451E-6  111.41E-6 -10.901E-6  1.8        1.8        1.8        1.8        1.8        17.936E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 19.3E-9    1.8        9.5905E-6  45.356E-6  79.317E-6 -91.189E-6 -51.304E-6 -54.45E-6  -18.384E-6 -57.935E-6 -90.128E-6 -171.05E-6 -99.126E-6 -12.94E-6   3.669E-6  -7.1085E-6 -7.2687E-6 -116.91E-6 -6.7274E-6  1.8        1.8001     1.8        1.8        1.8       -7.1085E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 19.4E-9    1.8       -11.837E-6 -40.37E-6  -63.41E-6   75.608E-6  70.294E-6  49.194E-6  20.09E-6   77.262E-6  75.066E-6  168.15E-6  67.868E-6  18.034E-6  1.296E-6   11.736E-6  12.659E-6  39.907E-6  23.812E-6  1.8        1.8        1.8001     1.8        1.8        11.736E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 19.5E-9    1.8       -1.2767E-6  33.322E-6  56.364E-6 -68.423E-6 -55.933E-6 -48.34E-6  -1.5798E-6 -67.254E-6 -64.057E-6 -163.92E-6 -50.746E-6 -17.98E-6  -3.9123E-6 -12.739E-6 -15.02E-6  -68.888E-6 -37.484E-6  1.8        1.8        1.8        1.8        1.8       -12.739E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 19.6E-9    1.8        128.18E-9 -29.006E-6 -46.672E-6  58.636E-6  50.243E-6  75.64E-6   18.303E-6  60.432E-6  57.664E-6  166.32E-6  42.853E-6  19.355E-6  6.1806E-6  14.752E-6  17.325E-6  80.958E-6  49.383E-6  1.8        1.8001     1.8        1.8        1.8        14.752E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 19.7E-9    1.8        12.859E-6  27.757E-6  40.415E-6 -52.085E-6 -43.649E-6 -63.917E-6 -19.198E-6 -82.1E-6   -76.607E-6 -168.32E-6 -40.251E-6 -20.217E-6 -8.048E-6  -16.07E-6  -19.136E-6 -93.902E-6 -59.476E-6  1.8        1.8        1.8        1.8        1.8       -16.07E-6   1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 19.8E-9    1.8        3.7E-6    -52.077E-6 -37.539E-6  49.167E-6  66.781E-6  61.197E-6  1.1061E-6  97.41E-6   63.715E-6  143.03E-6  40.898E-6  21.211E-6  9.89E-6    17.46E-6   20.867E-6  76.21E-6   68.619E-6  1.8        1.8        1.8        1.8        1.8        17.46E-6   1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8001     1.8        1.8       
 19.9E-9    1.8       -1.6776E-6  42.004E-6  60.162E-6 -73.73E-6  -53.84E-6  -56.848E-6 -17.743E-6 -81.561E-6 -58.364E-6 -124.18E-6 -43.04E-6  -21.902E-6 -11.353E-6 -18.5E-6   -22.261E-6 -65.203E-6 -76.527E-6  1.8        1.8        1.8        1.8        1.8       -18.5E-6    1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 20.E-9     1.8       -14.411E-6 -40.061E-6 -48.9E-6    91.461E-6  46.532E-6  51.078E-6  18.911E-6  71.125E-6  80.619E-6  137.41E-6  46.233E-6  22.651E-6  12.789E-6  19.551E-6  23.599E-6  84.049E-6  83.841E-6  1.8        1.8        1.8        1.8        1.8        19.551E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
 20.1E-9    1.8        10.53E-6   62.722E-6  45.159E-6 -77.068E-6 -65.69E-6  -49.909E-6 -675.85E-9 -90.095E-6 -96.463E-6 -146.48E-6 -49.594E-6 -23.153E-6 -13.924E-6 -20.331E-6 -24.665E-6 -96.444E-6 -90.234E-6  1.8        1.8        1.8        1.8        1.8       -20.331E-6  1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8        1.8       
