#Time       v(a0)      v(sum7)    v(sum0)    v(sum1)    v(sum2)    v(sum3)    v(sum4)    v(sum5)    v(sum6)    v(cout)   
 2.8E-9    -5.5382E-9  1.8       -48.347E-6  193.97E-6 -21.728E-6  6.1601E-6  3.0123E-6 -54.125E-6  0.095732   77.331E-6 
 2.85E-9   -2.1787E-9  1.8       -2.7425E-6 -227.55E-6  17.703E-6  54.326E-6  53.391E-6  66.616E-6 -0.016812  -81.287E-6 
 2.9E-9    -7.6015E-9  1.7999     69.351E-6  116.07E-6 -47.87E-6  -76.235E-6 -47.364E-6 -54.618E-6  0.0042156  38.569E-6 
 2.95E-9   -1.2843E-9  1.7998    -90.362E-6 -149.04E-6  48.306E-6  93.894E-6 -18.075E-6  52.675E-6 -0.0010954 -23.853E-6 
 3.E-9     -5.9884E-9  1.8001     117.38E-6  145.2E-6   14.911E-6 -104.83E-6 -38.591E-6 -49.53E-6   296.91E-6  34.521E-6 
 3.05E-9   -1.1062E-9  1.8008    -108.15E-6 -150.76E-6  41.2E-6    112.59E-6  38.701E-6  48.198E-6 -122.3E-6   13.825E-6 
 3.1E-9    -6.5985E-9  1.8029    -51.332E-6  148.92E-6 -46.151E-6 -117.97E-6 -46.462E-6 -46.2E-6    50.963E-6  0.0010298 
 3.15E-9   -6.49E-9    1.809      114.41E-6  115.13E-6 -55.078E-6 -112.71E-6 -50.779E-6 -40.567E-6  10.718E-6 -0.01421   
 3.2E-9    -3.2107E-9  1.8044     428.6E-6  -152.07E-6  65.887E-6  164.58E-6  83.271E-6  59.677E-6 -7.6257E-6  0.14204   
 3.25E-9   -9.5796E-9  1.3745     37.799E-6  415.04E-6  6.848E-6  -54.178E-6  16.255E-6 -48.406E-6  7.7025E-6  1.0401    
 3.3E-9    -2.6813E-9  0.30445   -0.0051384  147.19E-6  45.487E-6  15.204E-6 -22.272E-6  49.313E-6 -6.3853E-6  1.7823    
 3.35E-9   -5.1845E-9 -0.07871   -0.018547  -0.0034572 -40.678E-6 -61.111E-6 -28.927E-6 -48.254E-6  6.4644E-6  1.8014    
 3.4E-9    -1.4718E-9  0.042594   0.35487   -0.013839   59.037E-6  79.602E-6  36.531E-6  48.365E-6 -5.7127E-6  1.8008    
 3.45E-9   -6.3213E-9 -0.022434   1.3204     0.089711  -60.413E-6 -95.955E-6 -44.541E-6 -47.665E-6  5.7012E-6  1.7994    
 3.5E-9    -5.625E-9  -0.0013789  1.7844     0.97815   -57.023E-6 -107.72E-6 -51.05E-6  -43.05E-6   4.5756E-6  1.8001    
 3.55E-9    972.E-12   760.42E-6  1.8033     1.7419     95.097E-6  161.89E-6  85.562E-6  63.71E-6  -6.2681E-6  1.7999    
 3.6E-9    -4.3887E-9 -496.43E-6  1.7993     1.8114    -10.632E-6 -4.5821E-6  10.645E-6 -52.903E-6  4.8978E-6  1.8       
 3.65E-9   -859.7E-12  299.83E-6  1.8002     1.7983     240.83E-6  81.77E-6   50.856E-6  54.5E-6   -4.4619E-6  1.8       
 3.7E-9    -5.2337E-9 -220.32E-6  1.7997     1.8004     240.13E-6 -90.543E-6 -39.046E-6 -53.668E-6  3.9668E-6  1.8001    
 3.75E-9    931.4E-12  204.57E-6  1.8001     1.7999    -0.0025336  111.93E-6  55.027E-6  53.838E-6 -3.4879E-6  1.8       
 3.8E-9    -4.2663E-9 -164.02E-6  1.7999     1.8       -0.01066   -121.44E-6 -49.367E-6 -53.165E-6  3.1193E-6  1.8       
 3.85E-9    201.2E-12  163.83E-6  1.8        1.8        0.036614  -8.0095E-6  47.065E-6  53.536E-6 -2.6894E-6  1.7999    
 3.9E-9    -751.4E-12  106.66E-6  1.8        1.8        0.44358    72.153E-6  47.476E-6  48.391E-6 -1.845E-6   1.8       
 3.95E-9   -4.9301E-9 -134.26E-6  1.8001     1.8001     1.0966    -162.79E-6 -77.379E-6 -72.013E-6  3.8367E-6  1.8002    
 4.E-9     -492.7E-12  133.98E-6  1.7999     1.8        1.56       149.7E-6  -10.518E-6  60.179E-6 -3.375E-6   1.7999    
 4.05E-9   -5.7817E-9 -134.34E-6  1.8001     1.8        1.7442     313.15E-6 -48.344E-6 -62.453E-6  3.1842E-6  1.8001    
 4.1E-9    -4.8941E-9 -127.23E-6  1.8001     1.8001     1.7869    -146.72E-6 -53.184E-6 -56.301E-6  2.0387E-6  1.8001    
 4.15E-9   -3.9217E-9 -143.31E-6  1.8002     1.8001     1.797     -0.0049072 -49.883E-6 -55.53E-6   2.5247E-6  1.8       
 4.2E-9    -4.194E-9  -157.35E-6  1.8        1.8001     1.7993    -0.017334  -58.887E-6 -57.266E-6  2.0767E-6  1.8001    
 4.25E-9   -4.9097E-9 -100.01E-6  1.8001     1.8001     1.7997     0.1667    -55.225E-6 -61.098E-6  2.0754E-6  1.8001    
 4.3E-9    -5.0074E-9 -127.74E-6  1.8002     1.8002     1.7999     1.0867    -47.686E-6 -65.368E-6  2.4633E-6  1.8001    
 4.35E-9    1.0336E-9  185.05E-6  1.7998     1.8        1.8        1.7159     87.285E-6  105.29E-6 -3.8187E-6  1.8001    
 4.4E-9    -4.5321E-9 -78.273E-6  1.7999     1.8        1.8        1.8065     109.86E-6 -91.136E-6  2.0765E-6  1.8001    
 4.45E-9   -952.1E-12  122.75E-6  1.8        1.7999     1.8        1.7993     237.75E-6  91.16E-6  -1.8106E-6  1.7999    
 4.5E-9    -4.8091E-9 -128.26E-6  1.8001     1.8001     1.8        1.8001     39.204E-6 -79.226E-6  1.6687E-6  1.7999    
 4.55E-9    490.9E-12  143.66E-6  1.8        1.8        1.8        1.7998    -0.0027987  80.253E-6 -1.3625E-6  1.7999    
 4.6E-9    -4.2271E-9 -152.23E-6  1.8        1.8001     1.8        1.8       -0.011048  -78.053E-6  882.77E-9  1.8001    
 4.65E-9   -9.374E-12  64.429E-6  1.7999     1.7999     1.8        1.8        0.043376   78.605E-6 -605.17E-9  1.8001    
 4.7E-9    -610.3E-12  110.27E-6  1.8001     1.7998     1.8001     1.8        0.43668    66.943E-6 -489.28E-9  1.7999    
 4.75E-9   -1.1793E-9  142.01E-6  1.8001     1.8001     1.7999     1.8        1.0603     56.956E-6 -823.08E-9  1.8       
 4.8E-9    -6.3494E-9 -208.14E-6  1.8        1.8002     1.7999     1.7999     1.5093     226.11E-6  1.8126E-6  1.8002    
 4.85E-9   -1.0519E-9  92.076E-6  1.7999     1.8        1.7999     1.8001     1.7179     246.32E-6 -1.2632E-6  1.8001    
 4.9E-9    -3.8759E-9 -39.461E-6  1.8        1.8        1.8001     1.7999     1.7806    -0.0021414  319.44E-9  1.8       
 4.95E-9    359.7E-12  79.915E-6  1.8        1.7999     1.8001     1.8001     1.7966    -0.0097991  703.8E-9   1.7999    
 5.E-9     -4.3545E-9 -99.002E-6  1.8001     1.8001     1.8        1.7999     1.7994     0.020256  -640.28E-9  1.8001    
 5.05E-9    0.9       -126.93E-6  1.8002     1.8002     1.7999     1.7999     1.7997     0.46807   -7.5854E-6  1.8002    
 5.1E-9     1.8       -157.6E-6   1.7999     1.7999     1.8        1.8002     1.7999     1.2927    -14.306E-6  1.8       
 5.15E-9    1.8       -113.94E-6  1.7999     1.8001     1.8001     1.7999     1.7999     1.7023     6.5872E-6  1.8001    
 5.2E-9     1.8       -153.33E-6  1.7999     1.7999     1.7999     1.7998     1.8        1.787      246.03E-6  1.8002    
 5.25E-9    1.8        141.38E-6  1.7998     1.7998     1.8        1.8002     1.8001     1.7979     344.33E-6  1.7998    
 5.3E-9     1.8       -114.98E-6  1.8002     1.8002     1.7999     1.7998     1.7998     1.7994    -0.0015343  1.8002    
 5.35E-9    1.8        149.7E-6   1.7999     1.7999     1.8        1.8001     1.8001     1.7998    -0.0068936  1.7998    
 5.4E-9     1.8       -162.25E-6  1.8        1.8002     1.7999     1.7999     1.8        1.7999    -0.013129   1.8001    
 5.45E-9    1.8       -177.26E-6  1.8001     1.8        1.8001     1.8        1.8001     1.7999     0.23108    1.8       
 5.5E-9     1.8        30.017E-6  1.7998     1.7999     1.8        1.8001     1.8        1.8        0.96825    1.7999    
 5.55E-9    1.8        121.87E-6  1.7994     1.7998     1.8        1.8        1.8001     1.8001     1.5431     1.8       
 5.6E-9     1.8        306.99E-6  1.8037     1.7994     1.8        1.7998     1.8001     1.7999     1.7468     1.7999    
 5.65E-9    1.8        52.316E-6  1.833      1.7993     1.7999     1.8002     1.8        1.8002     1.7899     1.8001    
 5.7E-9     1.8       -58.972E-6  1.3316     1.8045     1.7999     1.8001     1.8        1.7999     1.7978     1.8001    
 5.75E-9    1.8       -42.931E-6  0.05653    1.8285     1.8        1.8        1.8001     1.8        1.7994     1.7998    
 5.8E-9     1.8       -750.1E-6   0.0031824  1.4023     1.8        1.7999     1.8        1.8        1.7998     1.7994    
 5.85E-9    1.8       -0.0020208  252.86E-6  0.15219    1.8        1.8001     1.8        1.8001     1.7999     1.8024    
 5.9E-9     1.8       -0.0035847 -121.31E-6 -0.054637   1.8        1.7998     1.8        1.8001     1.7999     1.8234    
 5.95E-9    1.8       -0.0076089  161.83E-6  0.028333   1.7999     1.8        1.8        1.8        1.8        1.1716    
 6.E-9      1.8       -0.0021296 -66.82E-6   12.823E-6  1.7997     1.7999     1.8001     1.7999     1.8        0.04111   
 6.05E-9    1.8        0.22758    164.29E-6  75.202E-6  1.8        1.8        1.8        1.8        1.8        762.59E-6 
 6.1E-9     1.8        1.2092    -178.05E-6 -82.606E-6  1.8062     1.7999     1.8001     1.8        1.8        302.02E-6 
 6.15E-9    1.8        1.7621     167.08E-6  134.99E-6  1.8064     1.8        1.8        1.8001     1.8        91.771E-6 
 6.2E-9     1.8        1.7994     101.51E-6  165.68E-6  1.3989     1.8001     1.8        1.7999     1.8        130.42E-6 
 6.25E-9    1.8        1.8        149.67E-6  143.79E-6  0.58176    1.7999     1.8        1.8001     1.8        38.124E-6 
 6.3E-9     1.8        1.7999    -155.14E-6 -201.65E-6  0.06873    1.8002     1.8        1.8        1.8001    -129.46E-6 
 6.35E-9    1.8        1.8       -95.479E-6 -153.92E-6  0.0031182  1.7994     1.8001     1.8001     1.8001    -129.14E-6 
 6.4E-9     1.8        1.7998     135.52E-6  131.98E-6  250.87E-6  1.7997     1.7999     1.7999     1.7999     107.29E-6 
 6.45E-9    1.8        1.8001    -62.784E-6 -50.136E-6  71.888E-6  1.8043     1.8        1.7998     1.8001    -137.76E-6 
 6.5E-9     1.8        1.7998     71.147E-6  62.792E-6 -9.884E-6   1.8261     1.7999     1.8001     1.7999     113.02E-6 
 6.55E-9    1.8        1.8001     72.72E-6   129.33E-6 -35.224E-6  1.4068     1.8001     1.8001     1.8001     106.63E-6 
 6.6E-9     1.8        1.7999     96.633E-6  134.11E-6 -45.66E-6   0.26271    1.8        1.7999     1.8        77.466E-6 
 6.65E-9    1.8        1.8002    -177.55E-6 -114.56E-6  98.569E-6 -0.063871   1.7999     1.8001     1.8001    -112.72E-6 
 6.7E-9     1.8        1.8        124.97E-6  99.122E-6 -25.187E-6  0.026638   1.7998     1.8001     1.7999     115.79E-6 
 6.75E-9    1.8        1.7998     137.23E-6  129.15E-6 -70.173E-6  24.32E-6   1.7996     1.8        1.7999     143.64E-6 
 6.8E-9     1.8        1.8001    -114.6E-6  -110.02E-6  53.801E-6  125.32E-6  1.7998     1.8        1.7998    -113.71E-6 
 6.85E-9    1.8        1.8001     87.051E-6  105.39E-6 -43.465E-6 -103.99E-6  1.8043     1.8001     1.7999     130.18E-6 
 6.9E-9     1.8        1.7998     71.029E-6  169.06E-6 -41.902E-6 -153.69E-6  1.8088     1.7999     1.7999     109.88E-6 
 6.95E-9    1.8        1.8001     22.096E-6  51.739E-6 -24.588E-6  104.97E-6  1.5267     1.8        1.8001     39.954E-6 
 7.E-9      1.8        1.8002    -144.72E-6 -155.51E-6  107.14E-6  88.032E-6  0.82734    1.8002     1.8002    -189.52E-6 
 7.05E-9    1.8        1.8        95.223E-6  90.041E-6 -28.047E-6 -70.812E-6  0.19981    1.7998     1.8001     108.67E-6 
 7.1E-9     1.8        1.7999    -130.05E-6 -115.28E-6  22.323E-6  25.247E-6  0.017225   1.7995     1.8       -49.746E-6 
 7.15E-9    1.8        1.8        32.381E-6  39.201E-6  17.316E-6 -30.059E-6  0.0013609  1.8009     1.8        63.224E-6 
 7.2E-9     1.8        1.7999    -57.221E-6 -47.058E-6  11.326E-6  103.36E-6  180.21E-6  1.8116     1.7998    -85.452E-6 
 7.25E-9    1.8        1.7999    -77.332E-6 -49.72E-6  -18.574E-6  48.35E-6   69.332E-6  1.7592     1.8       -60.172E-6 
 7.3E-9     1.8        1.8001    -22.153E-6 -88.084E-6  22.903E-6  100.45E-6  51.336E-6  1.0681     1.7999    -126.49E-6 
 7.35E-9    1.8        1.7998     79.69E-6   89.376E-6 -23.426E-6 -89.243E-6 -57.115E-6  0.21692    1.7999     182.94E-6 
 7.4E-9     1.8        1.8       -63.387E-6 -73.592E-6  8.2687E-6  54.247E-6  55.014E-6 -0.040954   1.7999    -25.284E-6 
 7.45E-9    1.8        1.8        98.977E-6  59.438E-6 -39.13E-6  -49.667E-6 -53.549E-6  0.012576   1.7998     57.189E-6 
 7.5E-9     1.8        1.7999     115.1E-6   108.54E-6  3.806E-6  -80.503E-6 -50.667E-6  61.231E-6  1.7998     91.126E-6 
 7.55E-9    1.8        1.8001     73.284E-6  47.97E-6  -25.759E-6 -35.008E-6 -50.644E-6 -26.83E-6   1.8011     56.671E-6 
 7.6E-9     1.8        1.8001     55.625E-6  106.08E-6 -39.09E-9  -95.459E-6 -1.5929E-6 -38.907E-6  1.8114     52.983E-6 
 7.65E-9    0.9        1.7999     39.056E-6  52.731E-6  9.5277E-6 -81.83E-6   6.6455E-6 -54.447E-6  1.7577     99.624E-6 
 7.7E-9    -7.8412E-9  1.8001     98.699E-6  45.957E-6 -26.242E-6 -31.516E-6  9.0678E-6 -71.036E-6  1.1352     45.197E-6 
 7.75E-9   -7.0206E-9  1.8002     52.126E-6  35.011E-6  19.102E-6 -868.13E-9  85.966E-6  66.694E-6  0.2232     40.923E-6 
 7.8E-9    -7.4829E-9  1.7999     49.964E-6  70.528E-6 -800.25E-9  5.077E-6   8.5278E-6 -22.935E-6  0.010263   61.848E-6 
 7.85E-9   -8.8554E-9  1.7999     77.991E-6  32.074E-6 -18.336E-6 -21.876E-6  16.476E-6  6.4233E-6  533.1E-6   60.952E-6 
 7.9E-9    -892.3E-12  1.7999    -151.53E-6  100.92E-6 -10.232E-6  29.088E-6 -8.667E-6   10.639E-6  146.77E-6 -81.486E-6 
 7.95E-9   -8.1283E-9  1.7999     207.49E-9  53.729E-6 -17.313E-6 -7.2614E-6  21.76E-6   5.0682E-6  13.568E-6  2.143E-6  
 8.E-9      1.3041E-9  1.8005    -64.919E-6 -61.574E-6  14.166E-6  38.041E-6  26.516E-6 -1.2796E-6  41.964E-6  134.82E-6 
 8.05E-9    396.3E-12  1.8025    -249.31E-6  44.995E-6  84.622E-6  94.634E-6  4.6497E-6  54.16E-6   50.537E-6  0.0012559 
 8.1E-9     280.8E-12  1.8065     57.334E-6 -58.111E-6  25.298E-6 -13.768E-6 -2.5325E-6 -17.027E-6  23.875E-6 -0.012655  
 8.15E-9   -8.7522E-9  1.8173     85.037E-6  145.22E-6 -77.969E-6 -142.43E-6 -66.266E-6 -107.81E-6 -55.117E-6  0.10753   
 8.2E-9    -1.6776E-9  1.5329     452.53E-6 -59.454E-6 -57.02E-6  -20.629E-6 -4.0805E-6  25.016E-6  39.154E-6  0.97842   
 8.25E-9   -9.9542E-9  0.50019   -131.27E-6  368.87E-6 -6.7689E-6  55.631E-6 -7.9208E-6 -33.854E-6 -42.62E-6   1.762     
 8.3E-9    -8.7345E-9 -0.0023    -0.0062349 -183.82E-6 -33.229E-6 -42.006E-6  15.692E-6 -61.325E-6 -36.887E-6  1.7994    
 8.35E-9   -7.4436E-9  141.13E-6 -0.019255  -0.0042432 -8.4638E-6 -28.893E-6 -21.784E-6  8.1193E-6 -34.171E-6  1.7998    
 8.4E-9    -8.5704E-9  106.08E-6  0.30903   -0.015259  -3.2657E-6 -37.383E-6  3.1181E-6 -2.8408E-6 -34.575E-6  1.8       
 8.45E-9   -8.4819E-9  101.62E-6  1.4628     0.093827  -31.361E-6 -69.771E-6  10.858E-6 -3.9803E-6 -36.105E-6  1.8001    
 8.5E-9    -7.7789E-9 -7.5309E-6  1.7908     1.0728    -7.9315E-6 -25.431E-6 -32.921E-6 -52.23E-6  -38.279E-6  1.8       
 8.55E-9   -6.0737E-9 -78.641E-6  1.7998     1.7555    -1.2449E-6 -30.466E-6 -30.772E-6 -50.424E-6 -40.483E-6  1.8       
 8.6E-9    -7.1109E-9 -123.43E-6  1.7999     1.7993     97.23E-6  -42.144E-6 -6.5892E-6 -17.061E-6 -43.183E-6  1.8001    
 8.65E-9   -8.0698E-9 -152.55E-6  1.8        1.7997     351.04E-6 -20.278E-6  19.04E-6   4.6336E-6 -46.134E-6  1.7998    
 8.7E-9    -6.9612E-9 -172.59E-6  1.8001     1.7999    -82.157E-6 -76.9E-6   -24.535E-6 -42.351E-6 -49.349E-6  1.8001    
 8.75E-9   -6.3454E-9 -167.44E-6  1.8001     1.8       -0.0038392 -42.24E-6   10.127E-6 -757.92E-9 -52.599E-6  1.8002    
 8.8E-9    -6.6728E-9 -157.58E-6  1.8002     1.8001    -0.013651  -46.308E-6  2.9707E-6 -15.993E-6 -56.296E-6  1.8       
 8.85E-9   -7.311E-9  -97.247E-6  1.7998     1.8001     0.068921  -25.487E-6  8.341E-6   2.3601E-6 -60.169E-6  1.7999    
 8.9E-9    -7.7987E-9 -126.85E-6  1.8001     1.8002     0.59309   -97.662E-6 -19.39E-6  -41.967E-6 -5.3151E-6  1.8001    
 8.95E-9   -7.4025E-9 -89.857E-6  1.7999     1.8002     1.2425    -45.195E-6  10.358E-6 -1.0616E-6 -63.176E-6  1.7999    
 9.E-9     -8.046E-9  -127.8E-6   1.7999     1.8001     1.6239     149.72E-6  4.6783E-6 -8.5046E-6 -49.771E-6  1.7999    
 9.05E-9   -8.394E-9  -91.264E-6  1.8001     1.7998     1.7567     350.97E-6  18.192E-6 -9.844E-6  -49.962E-6  1.7999    
 9.1E-9    -6.7727E-9 -131.81E-6  1.7999     1.8001     1.7901    -0.0012574 -25.324E-6 -58.253E-6 -8.4828E-6  1.8001    
 9.15E-9   -6.6356E-9 -145.47E-6  1.7999     1.7999     1.7977    -0.0083415 -854.72E-9 -57.852E-6 -35.522E-6  1.7999    
 9.2E-9    -6.8798E-9 -70.162E-6  1.7999     1.7999     1.7995    -0.0071443  7.3642E-6 -21.888E-6 -45.34E-6   1.7999    
 9.25E-9   -7.9107E-9 -75.083E-6  1.7999     1.8001     1.7998     0.44749    10.392E-6 -512.32E-9 -12.053E-6  1.8001    
 9.3E-9    -7.0022E-9 -127.53E-6  1.8001     1.7999     1.7999     1.4247    -41.077E-6 -52.711E-6 -26.512E-6  1.7999    
 9.35E-9   -6.4719E-9 -64.647E-6  1.7999     1.7999     1.7999     1.7658     973.39E-9 -18.285E-6 -38.235E-6  1.7999    
 9.4E-9    -7.7859E-9 -73.961E-6  1.7999     1.7999     1.7999     1.798      258.78E-6 -14.7E-6   -57.846E-6  1.8001    
 9.45E-9   -8.2973E-9 -129.65E-6  1.7999     1.8001     1.7999     1.7999     290.34E-6 -61.131E-6  4.1697E-6  1.8       
 9.5E-9    -6.8335E-9 -66.098E-6  1.8001     1.7999     1.8001     1.7999    -827.31E-6 -60.467E-6 -25.112E-6  1.7999    
 9.55E-9   -7.1849E-9 -76.385E-6  1.7999     1.7999     1.8        1.7999    -0.0054802 -26.269E-6 -51.706E-6  1.8001    
 9.6E-9    -6.9923E-9 -53.582E-6  1.7999     1.8001     1.8        1.7999    -0.013368  -5.7946E-6  2.0004E-6  1.7999    
 9.65E-9   -7.8432E-9 -72.382E-6  1.8001     1.7999     1.8001     1.8        0.14239   -67.768E-6 -16.016E-6  1.8001    
 9.7E-9    -8.2421E-9 -53.16E-6   1.7999     1.7999     1.8001     1.7999     0.70899   -18.262E-6 -34.552E-6  1.7999    
 9.75E-9   -9.1962E-9 -72.837E-6  1.7999     1.7999     1.7999     1.7998     1.2884     145.47E-6 -1.1342E-6  1.7999    
 9.8E-9    -9.1982E-9 -54.135E-6  1.7999     1.8001     1.8        1.8002     1.6244     323.65E-6 -34.442E-6  1.8001    
