#Time       v(a0)      v(sum0)    v(sum1)    v(sum2)    v(sum3)    v(sum4)    v(sum5)    v(sum6)    v(sum7)    v(cout)   
 3.E-9      1.8       -48.713E-6  29.191E-6  19.229E-6 -53.758E-6 -59.393E-9  95.422E-6  509.05E-6  1.8       -52.793E-9 
 3.2E-9     1.8       -58.528E-6  25.599E-6  23.423E-6 -18.773E-6  1.1715E-6  9.6614E-6  1.1993E-6  1.8002    -34.455E-6 
 3.4E-9     1.8        64.715E-6 -24.502E-6 -23.222E-6  3.146E-6  -1.9028E-6 -1.3729E-6 -6.527E-6   1.7351     0.33251   
 3.6E-9     1.8       -77.845E-6  31.647E-6  30.397E-6 -2.7463E-6  2.5828E-6  1.8859E-6  10.511E-6  0.038998   1.7682    
 3.8E-9     1.8       -82.497E-6  34.336E-6  31.982E-6 -2.322E-6   2.7808E-6  2.2468E-6  11.159E-6  0.021147   1.7898    
 4.E-9      1.8       -80.898E-6  34.462E-6  29.564E-6 -1.9112E-6  2.4496E-6  2.0821E-6  10.534E-6  0.011515   1.7964    
 4.2E-9     1.8        88.987E-6 -38.314E-6 -37.612E-6  2.0548E-6 -3.3407E-6 -2.6953E-6 -12.538E-6 -0.0098789  1.8028    
 4.4E-9     1.8       -87.502E-6  37.874E-6  34.724E-6 -1.9637E-6  3.0679E-6  2.6656E-6  11.867E-6  0.008528   1.7978    
 4.6E-9     1.8        87.047E-6 -37.915E-6 -33.554E-6  1.9287E-6 -2.9125E-6 -2.5772E-6 -11.584E-6 -0.0073274  1.8018    
 4.8E-9     1.8       -86.406E-6  37.873E-6  32.412E-6 -1.8187E-6  2.8261E-6  2.5486E-6  11.338E-6  0.0063234  1.7986    
 5.E-9      1.8        85.821E-6 -37.78E-6  -31.427E-6  1.7574E-6 -2.6908E-6 -2.5137E-6 -11.078E-6 -0.0054378  1.8011    
 5.2E-9     1.8       -85.135E-6  37.657E-6  30.61E-6  -1.6775E-6  2.6253E-6  2.5383E-6  10.896E-6  0.0046914  1.7992    
 5.4E-9     1.8        84.527E-6 -37.45E-6  -29.849E-6  1.6517E-6 -2.5502E-6 -2.4969E-6 -10.683E-6 -0.0040369  1.8006    
 5.6E-9     1.8       -83.879E-6  37.293E-6  29.219E-6 -1.5868E-6  2.5129E-6  2.5079E-6  10.532E-6  0.0034833  1.7996    
 5.8E-9     1.8        83.264E-6 -37.057E-6 -28.613E-6  1.5747E-6 -2.4476E-6 -2.504E-6  -10.347E-6 -0.0030027  1.8003    
 6.E-9      1.8       -82.589E-6  36.857E-6  28.115E-6 -1.5264E-6  2.4623E-6  2.5233E-6  10.219E-6  0.0025945  1.7998    
 6.2E-9     1.6247E-9 -74.222E-6  33.218E-6  22.903E-6 -1.3061E-6  2.0304E-6  2.1704E-6  8.5983E-6  0.0014453  1.8       
 6.4E-9     453.9E-12 -94.479E-6  46.182E-6  31.429E-6 -810.83E-9  2.7948E-6  2.9211E-6  11.642E-6  26.813E-6  1.8001    
 6.6E-9    -3.3686E-9  98.281E-6 -52.933E-6 -34.674E-6  390.E-9   -3.0687E-6 -2.8927E-6 -11.419E-6 -22.621E-6  1.7999    
 6.8E-9    -3.4534E-9  76.201E-6 -60.679E-6 -44.423E-6  1.4907E-6 -4.0364E-6 -3.3368E-6 -13.683E-6 -22.567E-6  1.7999    
 7.E-9     -560.1E-12  66.039E-6  37.156E-6  27.694E-6 -1.4069E-6  2.236E-6   2.4069E-6  8.9304E-6  16.451E-6  1.8001    
 7.2E-9     114.8E-12  0.0067494 -0.0089445  31.606E-6 -1.4706E-6  2.8696E-6  2.5333E-6  10.019E-6  16.357E-6  1.8001    
 7.4E-9     1.325E-9   1.9129     1.6776     29.092E-6 -1.5712E-6  2.67E-6    2.2692E-6  9.5814E-6  15.223E-6  1.8001    
 7.6E-9     132.5E-12  1.8297     1.7687     104.59E-6 -1.4313E-6  2.5901E-6  2.1719E-6  9.3004E-6  14.274E-6  1.8001    
 7.8E-9     1.0909E-9  1.8079     1.7913    -0.0083254 -1.6119E-6  2.4461E-6  1.9708E-6  9.025E-6   13.499E-6  1.8001    
 8.E-9     -4.2394E-9  1.7998     1.8004     1.4029    -6.5342E-6 -2.1999E-6 -1.6556E-6 -7.538E-6  -10.859E-6  1.7999    
 8.2E-9    -4.2142E-9  1.7998     1.8002     1.7966     15.868E-6 -2.748E-6  -2.2363E-6 -9.2433E-6 -12.699E-6  1.7999    
 8.4E-9    -3.5671E-9  1.7999     1.8        1.7998     0.011016  -2.6817E-6 -2.0481E-6 -9.3537E-6 -12.162E-6  1.7999    
 8.6E-9     1.3915E-9  1.8        1.8        1.7999     1.8086    -5.326E-6   1.5071E-6  7.6918E-6  9.9517E-6  1.8001    
 8.8E-9    -3.8348E-9  1.8        1.8        1.8        1.7997    -68.493E-6 -1.7549E-6 -8.4721E-6 -10.775E-6  1.7999    
 9.E-9      934.6E-12  1.8        1.8        1.8        1.7999    -0.0083806  1.2364E-6  8.7557E-6  10.425E-6  1.8001    
 9.2E-9    -5.0605E-9  1.8001     1.7999     1.8        1.8001     1.3825     79.73E-6  -9.0759E-6 -10.224E-6  1.7999    
 9.4E-9    -3.3792E-9  1.8001     1.7999     1.8        1.8        1.7992    -0.001084  -10.316E-6 -10.832E-6  1.7999    
 9.6E-9    -4.0993E-9  1.8001     1.7999     1.8        1.8        1.7998     0.27428   -10.635E-6 -10.484E-6  1.7999    
 9.8E-9    -3.6661E-9  1.8001     1.7999     1.8        1.8        1.7999     1.8639     46.559E-6 -10.198E-6  1.7999    
 10.E-9    -3.3054E-9  1.8001     1.7999     1.8        1.8        1.8        1.8063    -788.57E-6 -9.8709E-6  1.7999    
 10.2E-9   -3.8426E-9  1.8001     1.7999     1.8        1.8        1.8        1.8009     0.069156  -10.086E-6  1.7999    
 10.4E-9   -4.3692E-9  1.8001     1.7999     1.8        1.8        1.8        1.8002     1.7337     25.444E-6  1.7999    
 10.6E-9   -3.5271E-9  1.8001     1.7999     1.8        1.8        1.8        1.7999     1.7965    -35.667E-6  1.7999    
 10.8E-9   -3.3515E-9  1.8001     1.7999     1.8        1.8        1.8        1.7999     1.7995    -448.32E-6  1.8001    
 11.E-9     1.3238E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8       -0.0023978  0.029899  
 11.2E-9    1.0253E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.7999     0.15737    0.01465   
 11.4E-9    2.1664E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.9121     0.0075872 
 11.6E-9    2.0128E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8316     0.003992  
 11.8E-9    2.0131E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8093     0.0021174 
 12.E-9     2.0517E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8028     0.0011301 
 12.2E-9    1.8        1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.8009     687.93E-6 
 12.4E-9    1.8        1.8001     1.7999     1.8        1.8        1.8        1.8        1.8        1.7999    -273.16E-6 
 12.6E-9    1.8        1.7995     1.7999     1.8        1.8        1.8        1.8        1.8        1.8        168.77E-6 
 12.8E-9    1.8        0.61663    1.7347     1.8        1.8        1.8        1.8        1.8        1.8       -110.3E-6  
 13.E-9     1.8        0.10031   -0.14241    1.7999     1.8        1.8        1.8        1.8        1.8       -118.77E-6 
 13.2E-9    1.8       -0.019022   0.025655   1.7931     1.8        1.8        1.8        1.8        1.8        92.824E-6 
 13.4E-9    1.8       -175.17E-6  163.71E-6  0.0035689  1.7997     1.8        1.8        1.8        1.8        77.705E-6 
 13.6E-9    1.8        89.629E-6 -42.129E-6  33.493E-9  1.6738     1.8        1.8        1.8        1.8       -77.653E-6 
 13.8E-9    1.8       -120.98E-6  59.18E-6   24.883E-6 -0.0065368  1.7998     1.8        1.8        1.8        102.58E-6 
 14.E-9     1.8       -113.17E-6  57.395E-6  21.863E-6 -11.906E-6  1.7677     1.8001     1.8        1.8        92.524E-6 
 14.2E-9    1.8       -144.92E-6  78.475E-6  29.071E-6 -14.885E-6 -0.0061457  1.7997     1.8        1.8        118.98E-6 
 14.4E-9    1.8        153.6E-6  -85.017E-6 -31.515E-6  14.834E-6  173.46E-6  1.1611     1.8        1.8       -126.71E-6 
 14.6E-9    1.8        164.13E-6 -91.423E-6 -34.731E-6  15.222E-6  44.397E-6 -0.029537   1.7997     1.8       -135.62E-6 
 14.8E-9    1.8        162.63E-6 -91.549E-6 -33.415E-6  14.833E-6  7.8445E-6 -0.010211   1.538      1.8       -134.47E-6 
 15.E-9     1.8        160.58E-6 -90.798E-6 -31.995E-6  14.202E-6 -769.1E-9  -0.0035287 -0.12505    1.7999    -132.64E-6 
 15.2E-9    1.8       -137.73E-6  78.159E-6  26.223E-6 -11.547E-6  1.8598E-6  231.63E-6  0.0038402  1.8016     345.71E-6 
 15.4E-9    1.8        146.71E-6 -82.064E-6 -28.846E-6  12.722E-6 -432.08E-9 -58.03E-6  -294.93E-6  1.0032     0.94369   
 15.6E-9    1.8        159.43E-6 -90.18E-6  -33.482E-6  14.273E-6  278.14E-9 -41.483E-6 -115.02E-6  0.014637   1.7318    
 15.8E-9    1.8        160.48E-6 -91.601E-6 -32.932E-6  14.45E-6   916.1E-9  -32.678E-6 -45.577E-6  0.0080879  1.7832    
 16.E-9     1.8        160.51E-6 -92.211E-6 -32.246E-6  14.589E-6  1.2279E-6 -29.564E-6 -21.598E-6  0.0044439  1.7957    
 16.2E-9    1.8       -178.01E-6  102.86E-6  42.91E-6  -16.923E-6 -1.7969E-6  35.763E-6  21.644E-6 -0.0038251  1.8031    
 16.4E-9    1.8        176.18E-6 -101.78E-6 -40.511E-6  16.637E-6  1.8093E-6 -34.252E-6 -19.098E-6  0.003301   1.7977    
 16.6E-9    1.8       -176.57E-6  102.43E-6  39.564E-6 -16.66E-6  -1.8561E-6  33.613E-6  17.766E-6 -0.002845   1.8017    
 16.8E-9    1.8        176.6E-6  -102.65E-6 -37.353E-6  16.665E-6  1.9014E-6 -32.999E-6 -16.727E-6  0.0024583  1.7988    
 17.E-9     1.8       -176.41E-6  102.93E-6  35.998E-6 -16.639E-6 -1.9166E-6  32.555E-6  16.091E-6 -0.0021234  1.8009    
 17.2E-9    1.8        176.27E-6 -103.E-6   -34.862E-6  16.653E-6  1.9585E-6 -32.159E-6 -15.649E-6  0.0018375  1.7993    
 17.4E-9    1.8       -175.95E-6  103.06E-6  34.07E-6  -16.62E-6  -1.9261E-6  31.885E-6  15.436E-6 -0.00159    1.8006    
 17.6E-9    1.8        175.71E-6 -103.E-6   -33.428E-6  16.626E-6  1.9277E-6 -31.631E-6 -15.31E-6   0.0013778  1.7995    
 17.8E-9    1.8       -175.28E-6  102.98E-6  32.998E-6 -16.584E-6 -1.9069E-6  31.472E-6  15.326E-6 -0.0011941  1.8004    
 18.E-9     1.8        174.96E-6 -102.86E-6 -32.649E-6  16.582E-6  1.9359E-6 -31.311E-6 -15.364E-6  0.0010757  1.7997    
 18.2E-9   -1.9603E-9  159.59E-6 -93.954E-6 -27.046E-6  14.813E-6  1.697E-6  -27.082E-6 -13.686E-6  701.18E-6  1.7998    
 18.4E-9   -594.3E-12 -126.1E-6   124.46E-6  22.916E-6 -26.481E-6 -3.1639E-6  38.529E-6  28.612E-6 -20.181E-6  1.8001    
 18.6E-9    423.4E-12 -108.78E-6  81.496E-6  10.739E-6 -24.035E-6 -3.3613E-6  35.15E-6   25.239E-6 -10.854E-6  1.8001    
 18.8E-9   -2.5191E-9  103.08E-6 -99.608E-6 -29.786E-6  27.398E-6  3.2571E-6 -40.924E-6 -28.79E-6   8.7146E-6  1.7999    
 19.E-9    -4.4677E-9  147.27E-6  61.821E-6 -31.346E-6  32.071E-6  4.4355E-6 -48.663E-6 -34.972E-6  8.155E-6   1.7999    
 19.2E-9   -3.6582E-9 -0.0099278 -0.0070352 -12.873E-6  25.202E-6  2.5402E-6 -32.274E-6 -23.782E-6  6.0626E-6  1.7999    
 19.4E-9   -1.3696E-9  1.5065     1.4514     27.389E-6 -33.607E-6 -4.7411E-6  49.302E-6  37.147E-6 -6.6951E-6  1.8001    
 19.6E-9   -2.6347E-9  1.9612     1.9586     58.261E-6  32.035E-6  4.2137E-6 -45.871E-6 -33.802E-6  6.3684E-6  1.7999    
 19.8E-9   -505.E-12   1.6687     1.6698    -0.0045538 -31.86E-6  -4.1528E-6  44.791E-6  33.434E-6 -6.1051E-6  1.8       
 20.E-9    -3.2089E-9  1.8852     1.8795     1.0117     31.085E-6  4.0587E-6 -43.511E-6 -32.656E-6  5.8563E-6  1.8       
 20.2E-9   -839.2E-12  1.7341     1.7394     1.8724     71.023E-6 -3.971E-6   42.404E-6  32.082E-6 -5.5758E-6  1.8       
 20.4E-9   -2.4331E-9  1.8455     1.8398     1.7651    -0.0055942  3.8912E-6 -41.36E-6  -31.453E-6  5.3482E-6  1.7999    
 20.6E-9   -543.8E-12  1.7658     1.7709     1.8129     1.3877    -4.1246E-6  40.476E-6  30.859E-6 -5.101E-6   1.8001    
 20.8E-9   -2.9507E-9  1.8245     1.82       1.7953     1.9694     88.362E-6 -39.655E-6 -30.247E-6  4.9238E-6  1.8       
 21.E-9    -105.8E-12  1.7821     1.7861     1.801      1.6751    -0.0042148  38.968E-6  29.737E-6 -4.7008E-6  1.8001    
 21.2E-9   -3.6164E-9  1.8129     1.8095     1.8007     1.871      0.93415   -36.124E-6 -29.2E-6    4.5399E-6  1.7999    
 21.4E-9   -3.2547E-9  1.8036     1.8019     1.801      1.8118     1.8181    -7.234E-6  -24.299E-6  3.6957E-6  1.7999    
 21.6E-9   -2.7628E-9  1.801      1.8003     1.8005     1.8013     1.8012    -0.001672  -23.334E-6  3.2445E-6  1.7999    
 21.8E-9    389.E-12   1.7998     1.7999     1.7999     1.8001     1.7998     1.7459     21.532E-6 -2.3899E-6  1.8001    
 22.E-9    -3.1098E-9  1.8001     1.8001     1.8        1.8001     1.7999     1.7999    -69.021E-6  1.9922E-6  1.7999    
 22.2E-9   -2.8863E-9  1.8001     1.8        1.8        1.8001     1.8        1.8       -0.0095615  1.4091E-6  1.7999    
 22.4E-9   -568.5E-12  1.7998     1.8        1.8        1.7999     1.8        1.8        1.492      6.7662E-6  1.8001    
 22.6E-9    115.1E-12  1.7998     1.8001     1.8        1.7999     1.8        1.8        1.7873    -26.193E-6  1.8       
 22.8E-9    562.8E-12  1.7999     1.8001     1.8        1.7999     1.8        1.8        1.7989    -198.12E-6  1.7998    
 23.E-9    -3.8632E-9  1.8001     1.7999     1.8        1.8        1.8        1.8        1.8001    -0.0016214  1.2733    
 23.2E-9    942.3E-12  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        0.0061884  0.035233  
 23.4E-9    1.096E-9   1.7999     1.8001     1.8        1.7999     1.8        1.8        1.8        1.7265     0.018223  
 23.6E-9    1.4542E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8        1.7832     0.0095454 
 23.8E-9    1.5969E-9  1.7999     1.8001     1.8        1.8        1.8        1.8001     1.8        1.7956     0.0050211 
 24.E-9    -2.0319E-9  1.8001     1.7998     1.7999     1.8001     1.8        1.7999     1.8        1.8032    -0.0042769 
 24.2E-9    1.8        1.8001     1.7999     1.8        1.8        1.8        1.7999     1.8        1.8009    -0.0022576 
 24.4E-9    1.8        1.7998     1.8001     1.8        1.8        1.8        1.8001     1.8        1.7998     477.36E-6 
 24.6E-9    1.8        1.7997     1.7999     1.8        1.8        1.8        1.8001     1.8        1.7999     168.73E-6 
 24.8E-9    1.8        0.58507    1.7101     1.7999     1.8001     1.8        1.7999     1.8        1.8       -148.15E-6 
 25.E-9     1.8        0.10396   -0.14305    1.7999     1.8001     1.8        1.7999     1.8        1.8       -155.29E-6 
 25.2E-9    1.8       -0.019623   0.025809   1.7703     1.7999     1.8        1.8001     1.8        1.8        132.97E-6 
 25.4E-9    1.8        86.621E-6 -75.149E-6  0.0032674  1.7996     1.8        1.7999     1.8        1.8       -133.02E-6 
 25.6E-9    1.8        127.42E-6 -87.023E-6 -9.8383E-6  1.6246     1.8        1.7999     1.8        1.8       -109.28E-6 
 25.8E-9    1.8        194.36E-6 -128.32E-6 -40.223E-6 -0.0051428  1.7998     1.7999     1.7999     1.8       -167.91E-6 
 26.E-9     1.8       -208.88E-6  134.65E-6  50.612E-6  805.91E-6  1.7355     1.7999     1.8001     1.8        178.55E-6 
 26.2E-9    1.8       -148.1E-6   79.701E-6  33.136E-6  10.631E-6  0.0076062  1.7995     1.8001     1.8        111.78E-6 
 26.4E-9    1.8        177.42E-6 -95.969E-6 -25.443E-6  16.86E-6   4.3958E-6  1.196      1.8001     1.8       -147.01E-6 
 26.6E-9    1.8        93.4E-6   -89.648E-6 -26.777E-6  22.158E-6  945.2E-9  -779.74E-6  1.7997     1.8       -129.35E-6 
 26.8E-9    1.8       -160.52E-6  77.557E-6  17.194E-6 -20.65E-6  -1.3388E-6  24.356E-6  1.4749     1.8        115.72E-6 
 27.E-9     1.8       -209.62E-6  115.69E-6  32.473E-6 -32.94E-6  -2.9919E-6  37.034E-6  0.0062359  1.7999     158.81E-6 
 27.2E-9    1.8        158.07E-6 -91.653E-6 -23.217E-6  25.93E-6   1.6451E-6 -30.26E-6  -14.059E-6  1.8035     0.0011946 
 27.4E-9    1.8        180.52E-6 -127.57E-6 -33.464E-6  41.08E-6   2.3795E-6 -42.032E-6 -36.175E-6  0.33995    1.6787    
 27.6E-9    1.8       -147.21E-6  123.43E-6  31.139E-6 -42.959E-6 -2.6366E-6  38.313E-6  38.486E-6 -0.03988    1.8064    
 27.8E-9    1.8        164.91E-6 -113.04E-6 -27.506E-6  41.948E-6  2.6081E-6 -35.689E-6 -37.784E-6  0.010006   1.7996    
 28.E-9     1.8        180.73E-6 -126.44E-6 -30.289E-6  45.977E-6  2.6642E-6 -39.636E-6 -43.267E-6  0.0054721  1.8       
 28.2E-9    1.8       -180.62E-6  138.83E-6  41.542E-6 -53.201E-6 -3.5155E-6  47.57E-6   53.929E-6 -0.0047051  1.8       
 28.4E-9    1.8        181.67E-6 -136.39E-6 -38.448E-6  52.059E-6  3.3293E-6 -45.053E-6 -50.886E-6  0.004058   1.8       
 28.6E-9    1.8       -181.82E-6  136.92E-6  36.503E-6 -52.268E-6 -3.3677E-6  43.78E-6   49.847E-6 -0.0034923  1.8       
 28.8E-9    1.8        166.38E-6 -136.E-6   -33.757E-6  52.202E-6  3.3532E-6 -42.541E-6 -48.642E-6  0.0030132  1.8001    
 29.E-9     1.8       -169.47E-6  134.08E-6  32.098E-6 -52.009E-6 -3.2885E-6  41.521E-6  47.68E-6  -0.0025979  1.7999    
 29.2E-9    1.8        169.89E-6 -132.58E-6 -31.449E-6  51.781E-6  3.2487E-6 -40.608E-6 -46.768E-6  0.0022446  1.8001    
 29.4E-9    1.8       -170.88E-6  132.03E-6  29.709E-6 -51.471E-6 -3.1578E-6  39.867E-6  46.011E-6 -0.0019386  1.7999    
 29.6E-9    1.8        172.94E-6 -129.97E-6 -28.746E-6  51.173E-6  3.1427E-6 -39.156E-6 -45.28E-6   0.0016769  1.8001    
 29.8E-9    1.8       -173.34E-6  128.64E-6  28.789E-6 -50.784E-6 -3.0916E-6  38.571E-6  44.674E-6 -0.0014503  1.7999    
 30.E-9     1.8        174.51E-6 -128.15E-6 -27.476E-6  50.474E-6  3.0513E-6 -38.037E-6 -44.079E-6  0.0012558  1.8001    
 30.2E-9    1.1568E-9  144.22E-6 -111.09E-6 -20.431E-6  44.41E-6   2.5539E-6 -31.858E-6 -36.85E-6   786.96E-6  1.8       
 30.4E-9   -814.2E-12  141.8E-6  -124.79E-6 -47.584E-6  50.097E-6  7.0401E-6 -44.533E-6 -58.638E-6  51.149E-6  1.7999    
 30.6E-9   -2.05E-9   -138.09E-6  163.51E-6  48.913E-6 -50.384E-6 -8.0402E-6  50.911E-6  63.085E-6 -52.52E-6   1.8       
 30.8E-9   -12.92E-12  98.934E-6 -136.97E-6 -26.881E-6  41.558E-6  5.6806E-6 -33.524E-6 -38.211E-6  40.04E-6   1.8       
 31.E-9    -3.9178E-9  76.751E-6  67.34E-6   36.5E-6   -41.341E-6 -6.3076E-6  39.57E-6   47.723E-6 -39.6E-6    1.8       
 31.2E-9   -3.1944E-9  0.005555  -0.0089655  37.845E-6 -39.395E-6 -7.0092E-6  43.027E-6  56.669E-6 -40.834E-6  1.8       
 31.4E-9   -1.9578E-9  1.9134     1.6787     33.998E-6 -40.761E-6 -7.1814E-6  40.696E-6  50.62E-6  -38.902E-6  1.8       
 31.6E-9   -3.128E-9   1.8299     1.7689     90.873E-6 -39.724E-6 -6.9824E-6  39.208E-6  48.199E-6 -37.288E-6  1.8       
 31.8E-9   -2.1403E-9  1.8081     1.7913    -0.0083114 -35.978E-6 -6.7704E-6  37.966E-6  48.425E-6 -35.99E-6   1.8       
 32.E-9    -2.9628E-9  1.8021     1.7973     1.2743    -42.178E-6 -6.7595E-6  37.226E-6  43.884E-6 -34.942E-6  1.8       
 32.2E-9   -2.7567E-9  1.8006     1.799      1.7964     6.6035E-6 -6.5624E-6  36.857E-6  46.137E-6 -34.095E-6  1.8       
 32.4E-9   -2.0692E-9  1.8003     1.7996     1.7993     0.0078228 -6.6825E-6  36.255E-6  42.05E-6  -33.419E-6  1.8       
 32.6E-9   -111.9E-12  1.7999     1.8        1.8001     1.8086     2.738E-6  -30.55E-6  -35.915E-6  28.587E-6  1.7999    
 32.8E-9   -1.0001E-9  1.8        1.7999     1.8        1.802      46.176E-6 -41.291E-6 -46.107E-6  34.04E-6   1.7999    
 33.E-9    -506.9E-12  1.8001     1.7999     1.8        1.8004    -0.0081249 -39.545E-6 -42.516E-6  33.353E-6  1.8       
 33.2E-9   -3.6912E-9  1.7999     1.8001     1.8        1.8001     1.331      116.74E-6  33.539E-6 -30.368E-6  1.8       
 33.4E-9   -505.7E-12  1.8001     1.7998     1.8        1.7999     1.7994    -0.0012726 -33.515E-6  30.573E-6  1.7999    
 33.6E-9   -2.6452E-9  1.7999     1.8002     1.8        1.8        1.8        0.25343    32.097E-6 -30.712E-6  1.8001    
 33.8E-9   -1.2559E-9  1.8        1.7999     1.7999     1.8        1.8        1.8078     82.668E-6  30.696E-6  1.8       
 34.E-9    -496.E-12   1.8002     1.7998     1.7999     1.8        1.8        1.8005    -0.0010727  35.62E-6   1.7999    
 34.2E-9   -2.4183E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        0.15783   -31.162E-6  1.8001    
 34.4E-9   -2.5338E-9  1.8        1.8002     1.8        1.8        1.8        1.8        1.816      16.575E-6  1.8       
 34.6E-9   -1.7263E-9  1.7999     1.8001     1.8        1.8        1.8        1.8        1.8011    -21.97E-6   1.8       
 34.8E-9   -1.6867E-9  1.7999     1.8001     1.8        1.8        1.8        1.8001     1.8001    -466.44E-6  1.8005    
 35.E-9    -1.3652E-9  1.7999     1.8        1.7999     1.8        1.8        1.8        1.8       -0.0026711 -0.085323  
 35.2E-9   -896.6E-12  1.8        1.8        1.8        1.8001     1.8        1.7999     1.8        0.24616    0.019383  
 35.4E-9   -816.9E-12  1.8        1.8        1.8        1.7999     1.8        1.8001     1.8        1.7937    -0.0045592 
 35.6E-9   -653.E-12   1.7999     1.8001     1.8        1.7999     1.8        1.8001     1.8        1.798     -0.002449  
 35.8E-9   -554.7E-12  1.8        1.8001     1.8        1.7999     1.8        1.8001     1.8        1.7992    -0.0013428 
 36.E-9     163.6E-12  1.8        1.7998     1.8        1.8001     1.8        1.7999     1.8        1.8006     0.0011931 
 36.2E-9    1.8        1.8001     1.8        1.8        1.8001     1.8        1.7999     1.8        1.8002     736.12E-6 
 36.4E-9    1.8        1.7998     1.8001     1.8001     1.7999     1.8        1.8001     1.8        1.8       -239.4E-6  
 36.6E-9    1.8        1.7995     1.7997     1.8        1.8001     1.8        1.7999     1.8        1.8        56.181E-6 
 36.8E-9    1.8        0.5709     1.747      1.8        1.7999     1.8        1.8        1.8001     1.8        38.72E-6  
 37.E-9     1.8        0.10605   -0.14911    1.7999     1.7999     1.8        1.8001     1.8001     1.8        78.264E-6 
 37.2E-9    1.8        0.053369  -0.073862   1.7458     1.7999     1.8        1.8        1.8001     1.8        102.4E-6  
 37.4E-9    1.8        0.0040386 -0.0049628 -0.0042877  1.7997     1.8        1.8001     1.8001     1.8        127.21E-6 
 37.6E-9    1.8       -192.69E-6  147.2E-6   5.1918E-6  1.7038     1.8        1.7999     1.8        1.8       -60.657E-6 
 37.8E-9    1.8       -100.7E-6   178.41E-6  56.06E-6  -999.1E-6   1.7998     1.8001     1.8        1.8        120.04E-6 
 38.E-9     1.8       -160.95E-6  156.27E-6  41.308E-6 -34.249E-6  1.7776     1.7999     1.8001     1.8        146.72E-6 
 38.2E-9    1.8       -150.02E-6  112.83E-6  40.122E-6 -57.419E-6  0.0048695  1.7996     1.8001     1.7999     126.07E-6 
 38.4E-9    1.8       -163.46E-6  184.65E-6  109.75E-6 -106.1E-6   23.941E-6  1.1128     1.8        1.7998     230.1E-6  
 38.6E-9    1.8        135.23E-6 -132.21E-6 -56.321E-6  82.766E-6  661.53E-9  0.038159   1.7998     1.8001    -200.76E-6 
 38.8E-9    1.8        112.55E-6 -166.51E-6 -53.718E-6  83.267E-6  1.4973E-6  0.01154    1.2125     1.8002    -216.27E-6 
 39.E-9     1.8        119.92E-6 -108.07E-6 -31.678E-6  63.312E-6  1.8869E-6  0.0036447 -0.049442   1.8       -180.94E-6 
 39.2E-9    1.8       -79.836E-6  125.23E-6  25.704E-6 -53.666E-6 -1.8448E-6 -379.13E-6  0.0023954  1.8022     690.65E-6 
 39.4E-9    1.8        104.01E-6 -101.04E-6 -49.686E-6  61.336E-6  2.5861E-6  43.449E-6 -200.55E-6  0.69126    1.3359    
